"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"County","Marinette",,"WI","Marinette, WI","Marinette, WI-MI",,4.50999048525214,,,,105900,-1.30475302889096,-6.53133274492498,,26.1,0.163673020527859,0.0246360582306831,146
"County","Matagorda",,"TX","Bay City, TX","Bay City, TX",,9.24833491912464,,,,149700,0,16.588785046729,,0.2,0.0900393922341024,0.0375,
"County","Mendocino",,"CA","Ukiah, CA","Ukiah, CA",,7.82112274024738,84.742,7.7295,5.6408,331100,1.62676488643339,13.3515919205751,,35.1,0.154970760233918,0.0465408805031447,115
"County","Merrimack",,"NH","Concord, NH","Concord, NH",,5.48049476688868,76.4145,,,206500,0.340136054421769,6.27895007720021,,23.7,0.176413830072367,0.0373746581586144,103
"County","Middlesex",,"CT","Hartford, CT","Hartford-West Hartford-East Hartford, CT",,3.13035204567079,65.6562,3.6313,1.4603,252400,0.0396353547364249,-0.62992125984252,0.00517828843106183,32,0.147663810746124,0.0624853182992718,135
"County","Middlesex",,"MA","Boston, MA","Boston-Cambridge-Quincy, MA-NH",,5.89914367269267,79.1015,5.6549,1.1126,427400,0.493769104161768,5.71357902547613,0.0127936359382312,12.4,0.0672549791890655,0.0569009180120291,69.5
"County","Middlesex",,"NJ","New York, NY","New York-Northern New Jersey-Long Island, NY-NJ-PA",,5.98477640342531,75.3424,2.356,2.9652,294400,0.443534629819174,9.60536113179449,0.0309103260869565,25.8,0.140432126574523,0.163030925189272,130
"County","Milwaukee",,"WI","Milwaukee, WI","Milwaukee-Waukesha-West Allis, WI",,0.142721217887726,67.6925,9.6706,10.014,97900,0.102249488752556,-0.305498981670061,0.000939734422880534,70.1,0.298283103676958,0.0584486166007905,106
"County","Multnomah",,"OR","Portland, OR","Portland-Vancouver-Beaverton, OR-WA",,5.9372026641294,86.5711,4.7112,4.4753,280000,0.466451381413706,2.41404535479151,0.0276857142857143,29.2,0.0882615379653619,0.0582216808769793,65
"County","New Haven",,"CT","New Haven, CT","New Haven-Milford, CT",,0.799238820171265,74.6737,11.874,3.6033,211900,0.141776937618147,-0.282352941176471,0.00453987730061356,54.6,0.21039028825431,0.0946340682645753,125
