"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Lauderdale","MS","Meridian",647,1043,0.00192122958693564,-0.0288640595903166,-0.0866900175131348,16002
2014-11-30,"Cayuga","NY","Auburn",648,1462,0.00481099656357388,0.0195258019525802,0.0346779900920028,19297
2014-11-30,"Glynn","GA","Brunswick",649,1184,0.0111016225448335,0.0358705161854768,0.0515097690941385,28325
2014-11-30,"Scioto","OH","Portsmouth",650,847,-0.00117924528301887,-0.0196759259259259,0.0405405405405405,15863
2014-11-30,"Elmore","AL","Montgomery",651,1049,-0.0205415499533147,-0.0232774674115456,0.101890756302521,36977
2014-11-30,"Raleigh","WV","Beckley",652,893,0.0264367816091954,-0.0154355016538037,-0.0479744136460554,24761
2014-11-30,"Henderson","TX","Athens",653,1277,0.00630417651694247,-0.0176923076923077,0.0216,15306
2014-11-30,"Island","WA","Oak Harbor",654,1316,0.00228484386900229,-0.00679245283018868,0.0130869899923018,33183
2014-11-30,"Rockwall","TX","Dallas-Fort Worth",655,1743,0.0116076610562972,0.0187025131502046,0.0338078291814947,19527
2014-11-30,"Frederick","VA","Winchester",656,1405,0.0078909612625538,0.0262965668371074,0.00428877769835597,25168
2014-11-30,"Lincoln","NC","Lincolnton",657,1124,-0.00266193433895297,0.00357142857142857,0.0062667860340197,5259
2014-11-30,"Franklin","WA","Kennewick",658,1191,-0.000838926174496644,0.00252525252525253,0.0374564459930314,19625
2014-11-30,"Ross","OH","Chillicothe",659,926,-0.0021551724137931,-0.00537056928034372,0.0266075388026608,17103
2014-11-30,"Somerset","PA","Somerset",660,1048,0.00866217516843118,0.0553877139979859,0.0950888192267503,16062
2014-11-30,"Sullivan","NY",,661,1246,0.0323115161557581,0.0929824561403509,0.00322061191626409,26357
2014-11-30,"Jefferson","AR","Pine Bluff",662,762,-0.0103896103896104,-0.0078125,-0.0243277848911652,17694
2014-11-30,"Kosciusko","IN","Warsaw",663,1137,0.0070859167404783,0.026173285198556,0.0106666666666667,25792
2014-11-30,"Payne","OK","Stillwater",664,1186,0.0119453924914676,0.0367132867132867,0.0421792618629174,13018
2014-11-30,"Twin Falls","ID","Twin Falls",665,965,0.00730688935281837,0.0265957446808511,0.0115303983228512,19967
2014-11-30,"Cheshire","NH","Keene",666,1359,-0.00220264317180617,0.0029520295202952,-0.0516399162595953,16237
2014-11-30,"Erie","OH","Sandusky",667,1122,-0.00177935943060498,-0.00177935943060498,0.0408163265306122,27986
2014-11-30,"White","AR","Searcy",668,898,0.00672645739910314,0.00672645739910314,0.0158371040723982,21646
2014-11-30,"Bartholomew","IN","Columbus",669,1121,0.0144796380090498,0.0303308823529412,0.00809352517985612,25982
2014-11-30,"Lancaster","SC","Lancaster",670,1102,0.0110091743119266,0.0147329650092081,0.00364298724954463,25410
2014-11-30,"Valencia","NM","Albuquerque",671,897,-0.00222469410456062,-0.0426894343649947,-0.0185995623632385,20498
2014-11-30,"Rockingham","VA","Harrisonburg",672,1075,-0.0603146853146853,-0.113036303630363,-0.148177496038035,17702
2014-11-30,"Van Buren","MI","Kalamazoo",673,961,0.0311158798283262,0.0642303433001107,0.102064220183486,26115
2014-11-30,"Leavenworth","KS","Kansas City",674,1294,0.00232378001549187,0.0172955974842767,0.0393574297188755,19073
2014-11-30,"Cole","MO","Jefferson City",675,938,0.00213675213675214,0.0206746463547334,0.0229007633587786,18386
2014-11-30,"Umatilla","OR","Pendleton",676,1135,-0.0139009556907037,-0.00786713286713287,0.018850987432675,16876
2014-11-30,"Liberty","TX","Houston",677,1219,0.00910596026490066,0.0192307692307692,0.0825932504440497,18928
2014-11-30,"Lynchburg City","VA","Lynchburg",678,925,-0.0283613445378151,-0.0618661257606491,-0.0273396424815983,19780
2014-11-30,"Lewis","WA","Centralia",679,1016,-0.0164569215876089,-0.0202507232401157,0.0728616684266103,22692
2014-11-30,"Natrona","WY","Casper",680,1357,0.00967261904761905,0.0511231603408211,0.0233785822021116,23100
2014-11-30,"Polk","OR","Salem",681,1278,0.00156739811912226,0.0348178137651822,0.12401055408971,16448
2014-11-30,"Coryell","TX","Killeen",682,898,0.00672645739910314,0.0227790432801822,-0.00222222222222222,14582
2014-11-30,"Clinton","MI","Lansing",683,1069,0.0239463601532567,0.0358527131782946,0.050098231827112,23130
2014-11-30,"Anderson","TN","Knoxville",684,1007,0.00398803589232303,0.0161453077699294,0.0307062436028659,22827
2014-11-30,"Allegany","MD","Cumberland",685,1171,-0.0101437024513948,-0.0176174496644295,-0.045639771801141,24901
2014-11-30,"Forrest","MS","Hattiesburg",686,979,-0.0150905432595573,-0.021,-0.0622605363984674,16489
2014-11-30,"Hancock","OH","Findlay",687,1105,0.00454545454545455,0.0063752276867031,0.0854616895874263,24673
2014-11-30,"Wood","WI","Marshfield",688,941,-0.00842992623814542,0.00534188034188034,0.0295404814004376,21987
2014-11-30,"Floyd","IN","Louisville/Jefferson County",689,1135,0.0133928571428571,0.0384263494967978,0.0152057245080501,28986
2014-11-30,"Putnam","FL","Palatka",690,961,0.00628272251308901,-0.057843137254902,-0.0687984496124031,16562
2014-11-30,"Bullitt","KY","Louisville/Jefferson County",691,973,-0.00205128205128205,-0.0289421157684631,-0.00205128205128205,26656
2014-11-30,"Bastrop","TX","Austin",692,1343,0.00373692077727952,0.0275439938791125,0.0467653936087295,17620
2014-11-30,"Christian","KY","Clarksville",693,848,-0.00117785630153121,0.0143540669856459,0.0241545893719807,13263
2014-11-30,"Augusta","VA","Staunton",694,1343,0.00825825825825826,0.0330769230769231,0.0197418375094913,23196
2014-11-30,"Surry","NC","Mount Airy",695,959,0.0148148148148148,0.025668449197861,0.0322927879440258,10991
2014-11-30,"Madison","NY","Syracuse",696,1503,0.00602409638554217,0.0280437756497948,0.0401384083044983,18241
2014-11-30,"Nassau","FL","Jacksonville",697,1473,0.0109814687714482,0.0236275191104934,0.0574300071787509,24370
2014-11-30,"Iberia","LA","New Iberia",698,1210,0.0289115646258503,0.035958904109589,0.0784313725490196,16270
2014-11-30,"Monroe","FL","Key West",699,2802,-0.0314552367784307,-0.0209643605870021,0.0331858407079646,35601
2014-11-30,"Wagoner","OK","Tulsa",700,1189,-0.00585284280936455,-0.000840336134453782,0.132380952380952,30084
2014-11-30,"Grays Harbor","WA","Aberdeen",701,873,0.0046029919447641,0.0518072289156627,0.043010752688172,25522
2014-11-30,"Chelan","WA","Wenatchee",702,1339,-0.0233406272793581,-0.0577058409570725,-0.00888230940044412,30047
2014-11-30,"Yuba","CA","Yuba City",703,1258,0.0064,0.0177993527508091,0.0872947277441659,16853
2014-11-30,"Aroostook","ME",,704,959,0.00841219768664564,0.0655555555555556,0.170940170940171,3198
2014-11-30,"Apache","AZ",,705,1025,0.0128458498023715,0.038500506585613,0.025,6210
2014-11-30,"McKinley","NM","Gallup",706,991,-0.0461982675649663,-0.0720973782771536,-0.0933211344922232,3118
2014-11-30,"Clallam","WA","Port Angeles",707,1242,-0.00956937799043062,-0.00719424460431655,-0.00798722044728434,24000
2014-11-30,"Franklin","MA","Springfield",708,1639,-0.0108630054315027,-0.00546116504854369,0.0192786069651741,21508
2014-11-30,"Riley","KS","Manhattan",709,1287,-0.00232558139534884,0.00311769290724864,-0.00232558139534884,12644
2014-11-30,"De Kalb","AL","Fort Payne",710,885,0.00568181818181818,0.0125858123569794,0.0350877192982456,15272
2014-11-30,"Muskogee","OK","Muskogee",711,745,-0.0223097112860892,-0.0485312899106003,-0.0349740932642487,31756
2014-11-30,"Shiawassee","MI","Owosso",712,863,0.0225118483412322,0.0410132689987937,0.0654320987654321,23522
2014-11-30,"Belmont","OH","Wheeling",713,893,0.00676437429537768,-0.00556792873051225,0.0170842824601367,22386
2014-11-30,"Isabella","MI","Mount Pleasant",714,923,0.0120614035087719,0.0120614035087719,0.0807962529274005,17047
2014-11-30,"Bulloch","GA","Statesboro",715,1040,0.0186092066601371,-0.033457249070632,-0.00287631831255992,13594
2014-11-30,"Grant","IN","Marion",716,752,-0.00660501981505945,-0.0144167758846658,0.0162162162162162,22341
2014-11-30,"Hancock","IN","Indianapolis",717,1271,0.00474308300395257,0.0119426751592357,0.0662751677852349,22519
2014-11-30,"Creek","OK","Tulsa",718,877,0.0034324942791762,0.01036866359447,0.0894409937888199,26180
2014-11-30,"Jefferson","OH","Weirton",719,846,-0.00353356890459364,-0.0219653179190751,0.0902061855670103,21864
2014-11-30,"Pottawatomie","OK","Shawnee",720,870,0.00578034682080925,0.0128055878928987,0.0807453416149068,23237
2014-11-30,"Barrow","GA","Atlanta",721,1033,0.0117531831537708,0.0288844621513944,0.0288844621513944,21179
2014-11-30,"Wilkes","NC","North Wilkesboro",722,1001,-0.02909796314258,-0.0618556701030928,-0.0176643768400393,16803
2014-11-30,"Harrison","WV","Clarksburg",723,1061,0.0114394661582459,-0.0185013876040703,-0.111390284757119,21417
2014-11-30,"Armstrong","PA","Pittsburgh",724,1067,-0.00744186046511628,-0.0255707762557078,0.0799595141700405,21004
2014-11-30,"Wayne","IN","Richmond",725,811,-0.00368550368550369,-0.00855745721271394,0.0226986128625473,22094
2014-11-30,"Morgan","IN","Indianapolis",726,1166,0.0121527777777778,0.031858407079646,0.00865051903114187,21797
2014-11-30,"Greene","TN","Greeneville",727,841,-0.00708382526564345,-0.00118764845605701,0.0181598062953995,37564
2014-11-30,"Walker","GA","Chattanooga",728,913,0.0044004400440044,0.0269966254218223,0.0133185349611543,21914
2014-11-30,"Darlington","SC","Florence",729,938,0.0206746463547334,0.0107758620689655,0.00213675213675214,30539
2014-11-30,"Bedford","VA","Lynchburg",730,1276,-0.0093167701863354,-0.0116189000774593,0.0467596390484003,21247
2014-11-30,"Lonoke","AR","Little Rock",731,1019,-0.00875486381322957,-0.0135527589545015,0.02002002002002,20636
2014-11-30,"Walker","TX","Huntsville",732,1348,-0.0131771595900439,-0.0160583941605839,0.104918032786885,6841
2014-11-30,"Rutherford","NC","Forest City",733,902,-0.00331491712707182,0.0123456790123457,-0.00441501103752759,41874
2014-11-30,"Jones","MS","Laurel",734,1019,0.00394088669950739,0.0251509054325956,0.0548654244306418,14471
2014-11-30,"Columbia","FL","Lake City",735,1119,0.00268817204301075,0.0017905102954342,0.0256645279560037,12953
2014-11-30,"Columbia","PA","Bloomsburg",736,1137,0.00976909413854352,0.00887311446317657,0.0676056338028169,18536
2014-11-30,"Adams","IL","Quincy",737,1176,0.00857632933104631,0.0129198966408269,-0.0960799385088393,20828
2014-11-30,"Kauai","HI","Kapaa",738,1975,-0.0139790314528208,-0.0398638794360719,-0.054571565342269,25923
2014-11-30,"Marquette","MI","Marquette",739,892,0.0159453302961276,0.0159453302961276,0.0457209847596717,23791
2014-11-30,"Troup","GA","LaGrange",740,848,-0.0185185185185185,-0.0162412993039443,0.06,3078
2014-11-30,"Walker","AL","Birmingham",741,1001,-0.021505376344086,-0.0224609375,0.0660276890308839,19242
2014-11-30,"James City","VA","Virginia Beach",742,1832,0.00493691716950082,0.0155210643015521,0.0257558790593505,24807
2014-11-30,"Laurens","SC","Greenville",743,1004,-0.01953125,-0.0546139359698682,-0.0755064456721915,9253
2014-11-30,"Marion","OH","Marion",744,829,0.00851581508515815,0.0036319612590799,0.0234567901234568,19763
2014-11-30,"Carteret","NC","Morehead City",745,1162,0.00955690703735882,-0.000859845227858985,0.0328888888888889,26847
2014-11-30,"Klamath","OR","Klamath Falls",746,832,0.0121654501216545,0.0246305418719212,0.0109356014580802,21367
2014-11-30,"Williamson","IL","Marion",747,1161,0.0211081794195251,0.0506787330316742,-0.0637096774193548,22301
2014-11-30,"Robertson","TN","Nashville",748,1039,0.00971817298347911,0.0287128712871287,0.0623721881390593,28509
2014-11-30,"Dallas","IA","Des Moines",749,1468,0.00754975978037062,0.0323488045007032,0.02945301542777,27037
2014-11-30,"Salem","NJ","Philadelphia",750,1457,-0.00613915416098227,-0.00884353741496599,0.104624715693707,20567
2014-11-30,"Warren","NY","Glens Falls",751,1789,0.00959367945823928,0.0217018846373501,-0.0072142064372919,23207
2014-11-30,"Chaves","NM","Roswell",752,955,-0.0255102040816327,-0.0294715447154472,-0.123048668503214,13344
2014-11-30,"Harrison","TX","Marshall",753,1236,0.00733496332518337,0.0164473684210526,0.0947741364038973,17927
2014-11-30,"McCracken","KY","Paducah",754,950,0.0237068965517241,0.0543840177580466,0.0359869138495093,10086
2014-11-30,"York","VA","Virginia Beach",755,1749,-0.00341880341880342,0.00171821305841924,0.0133256083429896,17038
2014-11-30,"Livingston","NY","Rochester",756,1514,0.00264900662251656,0.0215924426450742,0.0257452574525745,15085
2014-11-30,"Saint Francois","MO","Farmington",757,857,0.0275779376498801,0.0362756952841596,0.0300480769230769,17053
2014-11-30,"Carbon","PA","Allentown",758,1138,-0.00871080139372822,-0.0273504273504274,-0.00437445319335083,15304
2014-11-30,"Fauquier","VA","Washington",759,1686,0.00476758045292014,-0.0209059233449477,-0.0243055555555556,26010
2014-11-30,"Pike","KY",,760,864,-0.0125714285714286,-0.0023094688221709,0.0310262529832936,7059
2014-11-30,"San Patricio","TX","Corpus Christi",761,1213,0.00413907284768212,0.0125208681135225,0.115915363385465,21018
2014-11-30,"Athens","OH","Athens",762,1234,-0.00724054706355591,0.0148026315789474,0.0249169435215947,8240
2014-11-30,"Lea","NM","Hobbs",763,1024,-0.00389105058365759,-0.000975609756097561,-0.000975609756097561,23383
2014-11-30,"Lake","CA","Clearlake",764,1180,-0.0390879478827362,-0.0930053804765565,0.0102739726027397,20469
2014-11-30,"Nacogdoches","TX","Nacogdoches",765,1244,0.0230263157894737,0.0383973288814691,0.0471380471380471,13261
2014-11-30,"Herkimer","NY","Utica",766,1418,-0.00211118930330753,0.007818052594172,0.028281363306744,17586
2014-11-30,"Reno","KS","Hutchinson",767,810,-0.0121951219512195,-0.0133982947624848,0.0240202275600506,20686
2014-11-30,"Rice","MN","Faribault",768,1317,0.00304645849200305,0.00919540229885057,0.0698619008935824,33302
2014-11-30,"Spalding","GA","Atlanta",769,821,-0.0249406175771971,-0.0237812128418549,0.0198757763975155,25368
2014-11-30,"Blue Earth","MN","Mankato",770,1327,-0.00225563909774436,0.0114329268292683,0.0432389937106918,17157
2014-11-30,"Catoosa","GA","Chattanooga",771,1020,-0.00195694716242661,0.0139165009940358,-0.0163934426229508,19673
2014-11-30,"Ionia","MI","Grand Rapids",772,914,0.036281179138322,0.0578703703703704,0.0803782505910166,17988
2014-11-30,"Otero","NM","Alamogordo",773,938,-0.0218978102189781,-0.0486815415821501,-0.0629370629370629,11820
2014-11-30,"Pittsylvania","VA","Danville",774,1024,-0.000975609756097561,-0.0219675262655205,0,18111
2014-11-30,"Chatham","NC","Durham",775,1365,0.00961538461538462,0.00220264317180617,0.0217065868263473,17247
2014-11-30,"Tehama","CA","Red Bluff",776,1008,-0.0117647058823529,0.0181818181818182,0.0532915360501567,10537
2014-11-30,"Liberty","GA","Hinesville",777,1084,0.0046339202965709,0.0140318054256314,0.0255439924314096,10356
2014-11-30,"Sampson","NC",,778,962,-0.0494071146245059,-0.137219730941704,-0.109259259259259,12260
2014-11-30,"Lewis and Clark","MT","Helena",779,893,-0.0121681415929204,-0.0887755102040816,-0.193315266485998,6240
2014-11-30,"Montcalm","MI",,780,814,0.030379746835443,0.040920716112532,0.0476190476190476,25767
2014-11-30,"Washington","NY","Glens Falls",781,1680,0.00840336134453781,0.00178890876565295,-0.0355912743972445,15755
2014-11-30,"Columbia","NY","Hudson",782,1809,0.00221606648199446,-0.0247978436657682,-0.0125545851528384,18187
2014-11-30,"Pulaski","KY","Somerset",783,948,-0.0356052899287894,-0.0501002004008016,0.104895104895105,15002
2014-11-30,"Coos","OR","Coos Bay",784,1010,0.0120240480961924,0.0412371134020618,0.0942578548212351,19091
2014-11-30,"Bradford","PA","Sayre",785,1250,-0.0149724192277384,-0.0458015267175572,0.0416666666666667,18363
2014-11-30,"Hamblen","TN","Morristown",786,889,-0.00112359550561798,0.00112612612612613,-0.0165929203539823,26264
2014-11-30,"Crow Wing","MN","Brainerd",787,1258,-0.0411585365853659,-0.0569715142428786,0.0474604496253122,27511
2014-11-30,"Lawrence","OH","Huntington",788,928,0.00324324324324324,-0.00322234156820623,0.0497737556561086,17139
2014-11-30,"Chippewa","WI","Eau Claire",789,1062,-0.0184842883548983,-0.0157553290083411,-0.0220994475138122,16300
2014-11-30,"Mercer","WV","Bluefield",790,735,0.0208333333333333,-0.0743073047858942,-0.219745222929936,19375
2014-11-30,"Otsego","NY","Oneonta",791,1509,0.0013271400132714,0.0209742895805142,0.0371134020618557,15371
2014-11-30,"Sauk","WI","Baraboo",792,1144,-0.0154905335628227,-0.0238907849829352,-0.0103806228373702,15305
2014-11-30,"Crawford","AR","Fort Smith",793,860,0.00233100233100233,-0.00578034682080925,0.0177514792899408,15183
2014-11-30,"Washington","OH","Parkersburg",794,1046,-0.000955109837631328,-0.00380952380952381,0.0895833333333333,12532
2014-11-30,"Acadia","LA","Crowley",795,1234,-0.00161812297734628,-0.00883534136546185,-0.00403551251008878,11621
2014-11-30,"Pope","AR","Russellville",796,879,-0.00565610859728507,-0.00901916572717024,0.00113895216400911,17055
2014-11-30,"Kershaw","SC","Columbia",797,965,0.012591815320042,0.0168598524762908,0.024416135881104,30940
2014-11-30,"Saint Joseph","MI","Sturgis",798,948,0.0463576158940397,0.104895104895105,0.139423076923077,22058
2014-11-30,"Tipton","TN","Memphis",799,1047,0.0028735632183908,0.00479846449136276,0.0449101796407186,20361
2014-11-30,"Starr","TX","Rio Grande City",800,1091,0.0148837209302326,0.00552995391705069,0.0440191387559809,9033
2014-11-30,"Sandusky","OH","Fremont",801,992,-0.00601202404809619,-0.00700700700700701,0.0913091309130913,17206
2014-11-30,"Knox","OH","Mount Vernon",802,1099,-0.00632911392405063,-0.00362647325475975,0.0536912751677852,12867
2014-11-30,"Mason","WA","Shelton",803,1107,0.0137362637362637,0.0307262569832402,0.0307262569832402,17890
2014-11-30,"Franklin","NC","Raleigh",804,951,0.00634920634920635,0.0106269925611052,0.0404814004376368,24152
2014-11-30,"Stanly","NC","Albemarle",805,946,0.00105820105820106,-0.00525762355415352,-0.00105596620908131,20860
2014-11-30,"Garfield","OK","Enid",806,1030,-0.000969932104752667,0.00389863547758285,0.0980810234541578,16185
2014-11-30,"Jackson","GA",,807,1182,0.00681431005110733,0.0251517779705117,0.071622846781505,18083
