"RegionName","City","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"West Torrance","Torrance","CA","Los Angeles","Los Angeles",286500,289700,294000,297800,300800,303800,304500,303200,303800,306400,308600,310500,311800,310400,309000,309400,311000,311900,313000,314500,316800,319000,323900,333200,344500,353100,357700,360900,366100,370100,371800,374600,377100,378900,383800,388100,390100,393900,398800,401100,401900,402600,405000,412000,419900,424000,422800,418300,413300,411000,410800,414000,419200,422400,424300,426000,426000,426900,432500,439800,445100,452900,464500,471500,469700,469100,473600,477700,482100,490000,497000,501700,502700,502000,505300,515200,530700,545300,553000,559400,568100,576600,585500,594900,604300,611200,615500,624700,638900,654700,667900,676500,683300,694400,705700,716200,730800,745400,756900,765200,767900,769600,782400,798300,808200,810300,810800,815600,826000,837500,847400,854500,861800,868700,875300,882300,889200,897000,909300,921600,927000,922500,912900,903200,898400,895700,893700,894400,896600,896500,894300,893600,898300,907500,910100,904100,893200,882500,869600,854000,839300,828500,817700,804700,790800,781300,779100,778400,773800,770000,764900,757600,751600,749400,745700,739100,733700,729800,725700,723800,728200,733600,742600,755500,766500,771600,773600,775900,780500,786400,791600,791600,788700,786100,778600,769300,767800,766000,761600,757400,753400,749700,746600,743600,743200,743200,739500,734600,729100,726200,729200,734800,733700,729800,732600,743500,753900,761100,769100,778800,786800,797200,808900,821100,832600,841700,848500,860200,868500,874700,882400,890700,896100,899300,898600,897100,896300,893700,888900,883500,879700,876100,875600,877800
"South Dennis","Dennis","MA","Cape Cod","Barnstable",216700,219600,222500,224700,226700,226900,227800,229800,230400,228600,228300,230200,230000,228500,228600,231600,233500,233400,232200,233900,239300,247200,254500,257400,258200,262700,271800,274000,270200,267300,268900,270900,273400,275600,278000,282000,286400,287700,286400,288300,293300,301500,310300,315100,317100,320900,324200,328600,332900,335700,337600,343900,352900,359700,363500,365200,368700,377100,386500,389200,396300,407800,413000,412400,417200,422700,426400,435500,445500,448800,450100,453500,458900,464800,473700,487400,505100,524400,538200,543400,545100,547000,549200,557600,563200,566000,568800,568300,563200,562800,567600,572900,579700,590600,602400,610500,614100,618100,624400,631800,637400,638500,639100,644500,646300,646100,648300,652000,657600,661700,663400,668700,672400,666000,663800,670900,677100,675500,671000,667100,667900,667400,663400,655000,647700,644800,643400,636500,632500,631100,630100,627900,623100,625300,632200,635400,635300,640000,635400,619400,602500,596700,594100,591000,585200,575500,568400,565600,559600,551800,550000,553300,561200,571200,584600,592400,590700,588300,594700,602300,608800,615900,623200,630700,634100,631000,626000,624400,626500,629600,620000,604400,593700,589100,581700,574000,570200,569000,562900,554400,551600,555200,562100,565500,564900,561500,559500,560500,560600,559200,557900,562200,571400,576800,577000,581500,588400,590600,588100,588400,591200,592400,589200,588700,593400,595800,592700,589800,590600,588900,597100,616800,635900,639600,643400,644600,637100,625300,622100,628600,644700,667000,682800,690300
"Park West","Milwaukee","WI","Milwaukee","Milwaukee",34500,33000,32000,31500,30800,30300,30100,29900,29900,29800,30000,30300,30700,30800,30800,30700,31100,31600,32000,32400,32900,33400,33600,33600,34000,34800,35700,36100,36000,35500,34800,34200,34200,34500,34500,34300,34400,34500,34700,35200,35900,36700,37700,38500,38800,38600,38700,39600,40400,41000,41400,41000,40600,40200,40100,40500,40800,40500,40400,40400,40200,40000,39900,39800,39600,39800,40000,40100,40200,40200,39700,39200,39500,40100,40400,40700,41100,41800,42100,42000,42100,42500,42900,43400,43800,43800,43900,44200,44500,45100,45700,46300,47100,47800,48100,48300,48000,47400,47000,47100,47400,47700,48100,48800,49000,49400,50600,51800,52800,53900,55300,57100,58800,59300,59500,59700,60000,60400,61000,61800,62900,63900,64200,63800,63100,62400,61600,60700,60200,60000,60000,60100,60800,61200,61300,61700,62300,62000,61500,61300,61700,62100,61900,61500,60800,60300,59500,58400,58200,59400,60600,61500,62100,62800,63400,63400,62900,63400,64700,65700,65800,66100,67200,67700,67100,66400,65500,64400,63200,61700,60400,59800,58900,57600,56900,56500,55900,55200,54800,54300,53100,52200,52900,54000,53800,53100,52600,51800,50600,49300,48000,47600,48200,48700,48500,48300,48600,48700,48600,48800,49100,49400,49500,49200,49100,49100,48600,47500,47100,48100,49400,49900,49800,49300,49400,49900,51000,52100,52000,50300,48800,47900,46000,44100
"North City","San Diego","CA","San Diego","San Diego",714000,704100,703400,697900,691400,687800,687000,684100,687200,689900,683100,675800,683800,697400,705800,712500,717600,719900,716000,714700,727300,743000,750700,754500,760600,764400,767400,766100,768600,772800,781700,789400,787000,777800,780400,794200,812900,833500,842400,843100,849200,863400,873100,879900,888700,899600,907500,920200,933300,932600,926400,927200,933300,944200,955500,965000,975200,982000,988300,997900,1005400,1006600,1011400,1023800,1036800,1047900,1058000,1061700,1067500,1086900,1102300,1107900,1115300,1128700,1145800,1170500,1196700,1214600,1230500,1256300,1249600,1208100,1174600,1167900,1169600,1178100,1180000,1183400,1196500,1214000,1230100,1248600,1278400,1308700,1328900,1349100,1376500,1405800,1427100,1446000,1466600,1488800,1504900,1520800,1544800,1576700,1641800,1709400,1715700,1687000,1721800,1756500,1724800,1677800,1676800,1687600,1693100,1705300,1710800,1701000,1705400,1713700,1695400,1672300,1671000,1671300,1650500,1630600,1619900,1599700,1578000,1567800,1570900,1570900,1558400,1549500,1549700,1551000,1550900,1546100,1529300,1524200,1516000,1495400,1473300,1471700,1477500,1478500,1472900,1461100,1445600,1424300,1419700,1432500,1435900,1420300,1415200,1418200,1409600,1396300,1396800,1402900,1401100,1394300,1392400,1390100,1388500,1389100,1385000,1376500,1372500,1362700,1344700,1335500,1332600,1325500,1318100,1316400,1314300,1309300,1305500,1299800,1292400,1292200,1297300,1300700,1307900,1324000,1331600,1324500,1318300,1324600,1333300,1344800,1354900,1361300,1370500,1381900,1390100,1406000,1424000,1427100,1425300,1431400,1447800,1469300,1487600,1506600,1535800,1560600,1562800,1554700,1547600,1540600,1531500,1528200,1527100,1522300,1511800,1510100,1517300,1526900,1536000,1544800
"Baldwin Park","Orlando","FL","Orlando","Orange",396400,384500,383100,385100,391500,400200,406900,414600,415800,402100,405000,422600,434100,442200,454700,450100,448200,450800,443800,431600,433200,434300,432400,436800,445400,444300,439400,442600,447000,449900,454300,458100,459100,463000,468800,474800,485200,497100,504000,509900,515800,518000,519800,529700,540200,541200,536700,535500,536100,537200,544000,552800,558800,562200,565500,567500,571900,578100,581800,582800,588400,596700,601200,603000,604200,612800,625500,628300,624500,625700,626600,625600,629500,634400,636500,641400,650500,657300,658000,668400,689400,711000,723700,739300,744500,735900,721900,712000,704300,701800,705300,711500,714700,716400,722600,729200,737600,749800,765000,781500,792300,798000,806900,812700,820900,838000,859400,877600,894500,907600,927900,952600,971500,986500,1000800,1012400,1014300,1010400,1008400,1004100,1010300,1025600,1035600,1024500,1019700,1017500,1010500,1000400,994600,985800,976600,980100,986500,985900,975000,964700,953600,942600,934900,933400,932000,918900,897800,878800,859700,842400,826900,809700,788200,768200,749200,728000,702900,683200,673800,663700,647700,631700,627300,638100,654100,665100,673800,681900,691100,701900,705300,700300,696600,698000,702100,704200,699500,692600,688100,686200,686000,688500,691000,691600,691900,695600,698100,698900,701700,706300,709300,711500,713600,718100,723100,732400,746700,760000,764200,768400,776000,786100,798700,815300,831700,843600,852500,861200,869900,874600,874200,867900,861600,859900,859700,860400,860700,860900,864600,865800,860200,856100,854900,851500,854000,860300,860600,857400
"Spanos Park West","Stockton","CA","Stockton","San Joaquin",204300,205800,204600,202600,202300,200300,199100,199400,200700,201500,201500,201900,205500,211800,219300,223100,225000,227500,230900,232800,235100,236500,238500,240800,241400,241500,242800,243700,244400,246200,249900,257300,265200,270600,275500,281800,284000,280200,279900,284600,287100,289000,290600,290200,286300,286000,287800,288800,287100,285900,285600,287200,290600,294800,297000,299100,301300,303300,308700,318400,324900,328300,327600,325200,324800,325600,324000,317600,309900,307100,308200,307200,306900,308600,310500,313400,320400,326900,330300,334200,342700,349400,350700,350400,352800,355200,355800,354900,355300,358900,363200,366300,368400,370700,374100,379800,387900,397100,408600,421700,430600,436100,443700,453600,465700,479000,491200,502100,512300,525200,543400,562600,575600,584700,595300,610700,620800,621900,619600,619100,617000,611500,605800,601000,596000,588400,580100,572400,564500,555000,548300,543100,538000,536400,536700,532200,522000,512800,506300,496600,480700,465200,447900,427900,409600,394500,379200,366500,358300,350700,340600,330300,327200,329000,330000,329200,329800,325400,310900,294100,284000,279400,275900,273100,271800,273200,276300,278900,280300,280200,280900,282700,283000,281800,282200,283700,284100,280900,275800,270800,266800,264400,266400,270400,273100,274400,274800,272900,268500,265300,265500,267900,269900,273100,276300,278400,279900,282300,284800,288100,292400,296700,300700,305000,311100,317400,323500,329400,333600,336300,341500,348400,352600,353800,355300,357900,358900,360000,363900,368800,371400,372600,373500,374500
"Highland Park","Seattle","WA","Seattle","King",147900,147900,148600,148700,147300,146200,146700,147300,147700,148500,150100,151300,152500,153300,154400,156400,157700,156700,155400,155600,156300,157400,159200,161100,162500,163300,164200,165400,167500,170400,173500,176100,178000,179600,181900,185500,188800,190500,192800,194800,194900,195000,197000,199900,203200,206500,206900,206500,208100,210200,209000,208100,210300,213800,215700,218200,221500,224500,226300,227500,227600,227900,227900,229100,232400,237100,241000,243000,244900,247200,248800,249500,250400,251100,253100,256000,260000,263800,265400,265200,264400,263600,264900,266800,268100,269600,271300,272300,273200,274000,275300,278000,279500,279600,279000,280300,284200,288500,291500,293800,294900,293500,293800,296100,300900,305200,310400,315600,319000,323500,331600,337900,339100,341000,343900,348500,352400,356900,363600,370800,375200,377600,380500,384500,389500,395300,400300,402700,403500,404700,404900,404800,405400,407200,408300,407200,406000,404900,403100,399100,395400,391900,388600,386500,385500,382000,377000,374400,374600,374400,371500,367600,364800,363200,359600,354600,349100,345100,342300,340800,338800,337100,335700,334000,332300,332900,334100,333700,331900,330300,328300,325400,321000,314800,311100,311200,311700,309300,303900,299100,297800,295500,290800,286700,283200,280700,278800,276400,274300,272800,273400,273300,273700,275800,278900,279600,281800,285700,291300,296200,298100,299900,304500,310000,314100,318100,321800,326400,331200,335300,338500,341200,344600,346900,345700,345400,348900,353000,356200,359800,364400,367800,369100,370200
"Onyx","Toledo","OH","Toledo","Lucas",36700,36300,36500,36700,35900,34600,33700,33400,33100,33000,33000,33200,33300,33300,33500,34100,34500,34500,34900,35500,35800,35500,35400,35100,35100,35700,35900,35500,35800,36800,37900,38600,38900,39200,39900,40300,40600,41100,42500,43600,43800,43800,44100,44000,44400,45100,45300,45100,45300,45600,45400,45100,45100,45300,45000,44500,44000,43300,42900,43400,43700,43700,43300,43300,43300,43600,43400,43700,44900,46100,46700,47600,48500,48900,49200,49500,49800,49700,49800,50000,50100,49700,49500,49400,49900,49900,49200,48500,48600,49000,49400,49600,49500,49800,50200,50000,50100,50800,51500,52400,53000,53200,53800,54300,54400,54900,55700,56500,56600,56200,56800,57900,58500,58600,58700,58500,58100,57600,57700,57600,56700,55800,55600,55800,55500,55700,56200,57300,58600,59000,58400,57400,57100,57300,56900,56100,56200,56400,56000,55300,55100,55700,56200,56200,56500,57200,57600,57200,56700,56200,55400,54500,53900,53800,53600,52900,52500,52600,52500,52300,53000,53400,53300,52900,52400,51800,51300,51000,50800,50700,50500,50100,49500,49100,48900,48300,47100,46200,46100,47100,47600,47100,46300,45400,44100,42800,42200,41800,41600,40900,40200,39300,38300,37600,37000,36900,37400,38400,39000,39500,40100,40300,40600,41600,42100,42000,42800,44200,44300,44900,47400,49600,49800,50000,50600,51300,53000,54500,54900,55400,55900,55200,53500,52000
"Glade Dr - Reston Pky","Reston","VA","Washington","Fairfax",250400,247300,244800,244000,244300,244600,245400,246400,248500,250600,252100,252700,252900,252000,251300,251100,251400,252600,254600,257900,261700,264100,265700,267600,267900,266100,264700,265100,266200,267600,268700,270400,272500,274600,276300,277200,278300,280800,286100,291900,295700,297900,300300,301200,302400,305900,312500,319000,326900,336700,344700,348600,352000,355100,355500,355000,355800,357800,361800,368200,375900,383500,391000,397000,400900,404000,408500,413800,417900,421000,424900,430200,434000,435900,435100,435100,437200,441400,444500,445800,446400,447600,449200,450600,451400,451700,453500,457300,462200,469800,479200,489700,498500,503900,506500,511600,521000,533600,546000,556900,567100,576300,585300,596500,610300,623300,634200,642900,651400,657400,663300,669800,675600,679600,682800,683600,681100,677800,674800,670900,665600,662500,660500,656000,648900,638500,628800,622400,619200,617600,615300,612600,610800,609400,607700,608100,608300,608600,609200,608500,604700,599600,593500,588600,584500,578000,567400,560800,559200,557200,552300,547500,546100,552600,561700,564000,562000,563000,566500,567200,565600,567600,574500,579000,579800,578500,578000,578900,580800,580800,581900,584200,586100,585500,582600,582100,583700,581900,579200,580600,582200,582000,582100,582900,585400,589100,590500,590200,590800,591900,594000,596700,599300,600900,602800,604700,605800,606200,608800,611900,612300,612300,613800,616000,617500,620000,625300,631000,635000,639500,642500,644200,647600,652800,657000,659900,660600,661100,658100,652600,648300,647900,649700,651800
"Girvin","Jacksonville","FL","Jacksonville","Duval",410600,413900,417800,421700,424200,426000,427700,429700,431100,433400,436100,436500,434600,433600,434000,435500,437500,439000,443100,448900,452600,457200,465000,470400,471600,472700,474500,477000,479300,482200,482800,481800,484400,492100,499400,510800,524100,531900,533400,535200,536500,538000,539900,542500,544800,548600,552600,554300,553700,556000,561400,566300,572400,580800,587900,592100,596300,602000,607900,611600,613300,615900,619400,623800,627500,631500,636200,641600,646000,652100,658700,664700,668200,671500,675600,681900,686500,690100,695400,702500,708300,714900,721700,724600,736000,756400,771200,777700,786200,793500,801400,809600,818200,815600,810800,811700,815400,816500,825000,837100,849700,861400,872700,884700,897200,911400,926700,948300,969000,982100,990400,997700,1009600,1025900,1038600,1048100,1060500,1072300,1084000,1092400,1098900,1103400,1107100,1113300,1116800,1113200,1109600,1106700,1098600,1091400,1087800,1084500,1078300,1075400,1072500,1067800,1062500,1060500,1059700,1058800,1056200,1056700,1058200,1058600,1055300,1049800,1042400,1034100,1022300,1010000,999800,988700,980200,972600,956900,937100,921400,908500,898200,890600,886800,887100,885500,880900,878800,878200,877600,872600,867600,865300,860700,853900,843800,827300,813100,805100,795200,785600,783700,782800,778100,773500,772800,772700,773200,773000,769300,768200,772500,775600,771600,769100,771500,772700,767800,763700,766100,769500,772300,775700,778100,779200,785200,794600,805200,816600,831500,847700,858400,868600,881300,889800,891700,895700,898700,899700,895500,891800,896400,903800,904200,907800,913800,916000
"Bellmont Hillsboro","Nashville","TN","Nashville","Davidson",,,,,,,,,,,200700,201400,202000,204000,206900,211300,212600,212000,214200,217700,219200,220700,224000,226400,226900,227000,229400,232700,238800,245900,250000,250800,254200,257800,259100,259800,261200,262700,264400,266500,267900,268300,269200,271400,274500,277200,279700,280300,278100,276900,278100,280800,283600,285300,284400,282400,281400,282400,283500,284100,286400,290000,291200,291300,291400,292200,292700,293800,295100,297200,299400,302300,307400,309500,307000,303700,303200,303800,306700,308300,307800,307900,310600,313900,317400,319500,322300,326000,329500,332200,334300,337200,339300,340100,341700,345500,348400,352100,356100,359500,361600,363900,367300,371600,376400,380900,384400,387000,389600,393200,396200,398200,401100,407400,412900,418500,426300,435000,443000,449000,451500,450900,455000,463200,469300,471500,476700,483800,485900,484500,484100,487500,491900,498900,503500,506200,507400,509100,508500,506200,504400,501600,495300,490300,489800,492500,495200,498300,503600,506800,502400,492500,489700,495100,500400,498900,495600,492800,491200,489700,490200,493300,496300,498500,501500,504300,505700,506100,509000,513400,518100,521600,519000,511400,510400,518300,523300,523500,525600,527200,525400,522500,518100,513400,508800,507300,508400,507800,503600,502800,506900,512700,514200,512400,512000,514100,519700,525500,528700,532100,537600,540900,543200,547900,557500,565200,572500,580700,588800,593000,600400,607300,611600,612700,612300,613700,618000,627000,631600,627600,626300,637400,647300,651500
"Rancho Del Rey I","Chula Vista","CA","San Diego","San Diego",254400,253600,252500,250000,247400,245800,244500,243600,243600,244600,246000,249000,252500,254700,254900,253800,253200,255700,259200,261400,263300,267000,268700,267700,265200,264700,266400,270200,272900,274500,275800,277800,279400,278300,277700,279700,282900,285000,285600,286500,288800,292700,297400,302800,305700,308600,312700,316600,317800,320300,330900,342900,347800,346500,344100,342300,345100,352800,359900,364700,366500,364700,361700,364800,369500,371600,374600,380300,385000,386500,384800,383100,385500,390400,393700,398400,408600,422800,434400,441600,448200,456300,462000,466000,477300,495100,505400,506100,505700,504600,506300,516500,529100,540100,559100,583800,606900,622300,633300,642800,657900,674900,687500,692000,694500,699200,707100,714600,717400,715400,719200,727000,731000,733100,736900,738200,738200,735000,732400,731700,728200,728200,731900,732100,729100,728600,727800,727500,723600,720500,714600,706300,699700,695700,689800,685300,681900,677400,672400,668000,658800,645300,636300,625900,602500,578600,563900,548100,528300,511500,495900,480200,476500,480200,475000,462300,454700,448500,441900,437200,434800,432600,432100,432000,428100,421500,418900,423500,432600,441000,445600,447700,447500,446100,445200,444200,442300,439500,434600,428400,424200,420900,418000,417900,419100,420200,422100,423800,423000,421600,420900,419900,421100,420900,418000,416400,419700,423100,425600,428000,432300,439200,447200,456700,468100,482900,498700,514900,526700,530100,529300,533600,539500,541900,540800,543000,544100,543900,541300,538100,535400,538800,543800,547700
