"RegionName","City","State","Metro","CountyName","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Winston-Govans","Baltimore","MD","Baltimore","Baltimore City",35.7143,26.6667,21.4286,30.7692,25,14.2857,8.3333,13.3333,17.6471,28.5714,31.25,30.7692,14.2857,18.1818,,26.6667,,63.6364,63.6364,,,,,,25,25,,,,,,,,,36.3636,,,,,,,,36.3636,23.0769,38.4615,46.1538,35.7143,14.2857,15.3846,18.75,33.3333,44.4444,53.3333,53.3333,
"Five Points","Fort Wayne","IN","Fort Wayne","Allen",,,42.8571,31.25,23.0769,,,,,,,,,16.6667,23.0769,30.7692,33.3333,33.3333,30.7692,28.5714,45.4545,,,,,,,,,,,,,,,,,,,,,,,,,,45.4545,,,,41.6667,72.7273,90.9091,50,
"Irish Hill","Louisville","KY","Louisville/Jefferson County","Jefferson",,,72.7273,63.6364,61.5385,69.2308,81.8182,63.6364,,,,,,,41.6667,45.4545,41.6667,35.7143,41.6667,41.6667,,,,,,36.3636,33.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wind Gap","Pittsburgh","PA","Pittsburgh","Allegheny",42.8571,,,,,,,,,,,,,16.6667,,33.3333,54.5455,38.4615,40,35.7143,54.5455,35.2941,50,50,33.3333,29.4118,33.3333,52.9412,52.6316,56.25,26.6667,,,,,45.4545,38.4615,46.1538,31.25,42.8571,,,,,,36.3636,,,,,25,33.3333,46.1538,45.4545,63.6364
"Mary Munford","Richmond","VA","Richmond","Richmond City",,20,25,31.25,31.25,38.4615,36.3636,,,7.6923,16.6667,,,,,,,,,,,,,13.3333,15.3846,27.2727,25,,38.4615,26.3158,17.6471,15.3846,13.3333,14.2857,,35.7143,42.8571,37.5,66.6667,,,,,,,,25,9.0909,38.4615,46.1538,46.1538,50,72.7273,43.75,71.4286
"Lyon Street","Columbia","SC","Columbia","Richland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2727,,,,,,,,,,,,,,,,,,,,,,,,
"Harbordale","Saint Petersburg","FL","Tampa","Pinellas",48.4848,48.3871,51.7241,36.6667,27.5862,40.625,31.25,41.6667,33.3333,45.8333,45.8333,36.8421,36.8421,31.25,33.3333,13.3333,35.2941,36,20,16.6667,14.2857,18.1818,27.7778,37.5,37.5,40,28.5714,30.7692,23.5294,21.4286,,,,,,,9.0909,18.1818,12.5,14.2857,21.4286,20,29.4118,16.6667,29.4118,35.2941,42.1053,5.2632,27.7778,29.4118,44.4444,58.8235,56.25,62.5,46.6667
"Cambridge Highlands","Cambridge","MA","Boston","Middlesex",,6.6667,,,35.2941,43.75,36.3636,,,16.6667,14.2857,6.6667,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Druid Heights","Baltimore","MD","Baltimore","Baltimore City",25,30,42.3077,46.4286,40.7407,34.6154,33.3333,22.7273,31.8182,16.6667,27.7778,35.7143,20,58.8235,43.3333,19.2308,21.7391,25,21.0526,26.087,,,,5,,23.8095,25,41.6667,73.3333,46.6667,43.75,28.5714,7.1429,,,,,,53.8462,71.4286,64.2857,40,26.087,25,14.2857,35.2941,30,11.1111,25,37.5,48,44,33.3333,30.4348,55.5556
"Swan Way Park","Tucson","AZ","Tucson","Pima",38.4615,53.8462,58.3333,76.9231,50,47.3684,38.8889,60,47.0588,50,61.5385,46.6667,11.1111,23.5294,41.1765,36.8421,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5455,,,,,,
"Ford City","Chicago","IL","Chicago","Cook",42.1053,62.5,45,52.9412,30.7692,,,,,,,,22.2222,18.75,36.3636,,8.3333,,36.3636,50,58.3333,63.6364,63.6364,61.5385,42.8571,25,13.3333,13.3333,21.4286,,36.3636,27.2727,23.0769,28.5714,28.5714,29.6296,31.5789,15.7895,15.7895,15,23.5294,33.3333,23.5294,36.3636,41.6667,29.4118,36.8421,8.6957,16.6667,13.3333,23.0769,30.7692,18.75,41.1765,38.8889
"Lesueur Estates","Mesa","AZ","Phoenix","Maricopa",23.0769,38.0952,34.7826,34.6154,33.3333,36.3636,42.1053,40,26.6667,42.1053,33.3333,36.3636,27.7778,29.4118,5.5556,,5.2632,17.6471,28.5714,18.75,21.4286,22.2222,5.8824,7.6923,,6.6667,15.3846,15.3846,,25,25,21.4286,25,14.2857,8.3333,7.6923,,,,9.0909,,46.1538,38.8889,37.5,53.3333,57.1429,,18.1818,20,,,,45.4545,31.25,46.1538
"South City Farms","Sacramento","CA","Sacramento","Sacramento",,,,,,,,,,,,33.3333,41.6667,54.5455,29.4118,12.5,21.4286,27.2727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Olentangy","Columbus","OH","Columbus","Franklin",34.7826,46.1538,46.1538,45.8333,50,37.5,45,41.1765,62.5,33.3333,38.0952,50,58.8235,47.3684,30.4348,45.8333,45.8333,62.5,64.2857,41.6667,47.0588,65,57.1429,37.5,25.9259,38.0952,34.6154,30,30.4348,25,38.0952,16.6667,43.75,31.5789,25,31.25,40,46.1538,21.4286,30,31.5789,,33.3333,,,15.3846,22.7273,22.7273,42.8571,46.6667,54.5455,52.381,35.4839,40,35.4839
"Sewell","Tucson","AZ","Tucson","Pima",58.3333,54.5455,,,,,,,,54.5455,,63.6364,63.6364,,,,,,,,27.2727,50,45.4545,27.2727,25,35.7143,41.6667,,,,,,,,45.4545,,,,54.5455,,,,,,,,,,,,,63.6364,58.3333,45.4545,
"Leisure Lanes","Tulsa","OK","Tulsa","Tulsa",,,,,,,,45.4545,38.4615,53.8462,50,,,,,,,18.1818,,,,,,,,,21.4286,,,54.5455,58.3333,,,,,,,,,,90.9091,,,,,,,,,,,,,,
"College Heights","San Mateo","CA","San Francisco","San Mateo",41.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Flushing Meadows Corona Park","New York","NY","New York","Queens",15.7895,15,13.0435,16.6667,26.3158,37.5,33.3333,,,30.7692,7.6923,,,,,,,,,,,,,,,,,,,,,,7.9545,5.1724,3.5714,,,,,9.0909,,,,,,,,,,,,,,,
"Minock Park","Detroit","MI","Detroit","Wayne",12.5,16.6667,23.5294,18.75,23.0769,30.7692,16.6667,26.6667,17.6471,23.5294,22.2222,11.1111,21.4286,38.4615,30.7692,23.0769,,27.2727,36.3636,33.3333,23.0769,25,23.0769,,,,,23.0769,7.6923,14.2857,27.2727,33.3333,35.7143,50,,,,,,,,9.0909,,30.7692,,36.3636,36.3636,,,,,,,,45.4545
"McGuire Manor","Richmond","VA","Richmond","Richmond City",29.4118,26.6667,25,25,18.1818,17.3913,23.8095,23.5294,35.2941,36.3636,27.2727,40,41.1765,47.0588,47.0588,31.5789,35.7143,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fine View","Pittsburgh","PA","Pittsburgh","Allegheny",23.8095,30.7692,38.4615,30.7692,16.6667,13.3333,28.5714,23.0769,41.6667,38.4615,26.6667,21.4286,25,33.3333,40,31.5789,41.1765,26.6667,33.3333,35.7143,53.8462,66.6667,,,,,,,,,,,,,27.2727,25,27.2727,25,27.2727,25,,,,,,,,,9.0909,,,,,,
"Adair Park","Atlanta","GA","Atlanta","Fulton",27.7778,32.4324,37.1429,37.931,45.1613,35.1351,37.5,35.2941,37.5,36,32.1429,42.8571,32.3529,35.2941,35.2941,26.6667,34.6154,28,34.6154,40.9091,25,31.5789,31.8182,31.5789,38.8889,22.2222,15.3846,,,,,,,9.0909,18.75,23.5294,21.4286,15.3846,36.3636,36.3636,,,30.7692,27.2727,,,,18.1818,23.0769,38.4615,40,27.2727,,28.5714,25
"Keller Park","South Bend","IN","South Bend","Saint Joseph",32.1429,36.3636,42.8571,25,22.2222,27.7778,31.5789,50,35.7143,42.8571,14.2857,20,18.75,30.7692,,25,33.3333,25,25,28.5714,23.0769,25,23.5294,29.4118,20,38.4615,21.4286,30,36.8421,40,36.3636,,41.6667,,,,,,,9.0909,9.0909,23.0769,,,,,,9.0909,,53.8462,58.3333,75,58.3333,40,60
"Highland Park","Oakland","CA","San Francisco","Alameda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0909,,,,,,,,,,,,,,,,,,,,,,,,,,
"Springs","Chandler","AZ","Phoenix","Maricopa",23.0769,26.9231,34.4828,40.7407,52.1739,52,46.4286,40.9091,31.8182,37.037,37.931,46.1538,41.6667,39.1304,30,25,35,31.5789,29.6296,20,20.8333,35.2941,31.25,17.6471,8.3333,25,16.6667,16.6667,29.4118,33.3333,38.4615,46.1538,35.2941,42.8571,22.2222,23.0769,16.6667,17.6471,23.5294,38.4615,50,66.6667,66.6667,61.1111,70.5882,73.3333,69.2308,,35.7143,,50,64.2857,42.8571,52.6316,50
"Brewers Hill","Baltimore","MD","Baltimore","Baltimore City",55.5556,56,53.8462,54.1667,38.4615,40.9091,30,20,35.2941,40,35,44.4444,52.6316,55,50,47.3684,56.25,56.25,50,36.8421,44.4444,42.1053,31.5789,31.5789,29.1667,25,27.7778,35,30,21.0526,43.75,,27.2727,,25,,,,18.1818,13.3333,23.0769,36.8421,47.619,52.9412,50,53.3333,41.1765,18.1818,33.3333,27.7778,28.5714,35,40,40.9091,31.5789
"Easterwood","Baltimore","MD","Baltimore","Baltimore City",22.7273,26.087,33.3333,29.1667,25,30.4348,28,33.3333,34.7826,21.4286,21.4286,33.3333,26.6667,15,19.0476,20,14.2857,27.2727,27.2727,27.2727,8.3333,,,,,,25,18.1818,8.3333,,8.3333,14.2857,23.0769,23.0769,25,,28.5714,54.5455,46.1538,,,,,,,16.6667,35.7143,28.5714,23.5294,28.5714,30,37.5,21.7391,6.6667,14.2857
"Valley Gardens","Albuquerque","NM","Albuquerque","Bernalillo",53.8462,72.7273,53.8462,50,41.6667,,,36.3636,,,30.7692,,,,36.3636,30.7692,37.5,47.0588,53.3333,61.5385,50,,,,,30.7692,,27.2727,,,,,,,,,,,,,,,,54.5455,,,,,,61.5385,58.3333,83.3333,,,
"Sungate","Tulsa","OK","Tulsa","Tulsa",40,46.1538,46.1538,53.3333,31.25,35.2941,38.4615,36.3636,33.3333,,46.1538,50,40,30.4348,43.4783,28.5714,47.3684,50,29.4118,27.2727,,30.7692,27.7778,19.0476,37.5,46.6667,50,50,50,25,16.6667,14.2857,33.3333,40,43.75,21.4286,,,,,33.3333,44.4444,41.1765,33.3333,63.6364,63.6364,40,14.2857,18.1818,45.4545,35.7143,37.5,42.8571,58.3333,35.2941
"Merriwether","Louisville","KY","Louisville/Jefferson County","Jefferson",,,,45.4545,53.8462,66.6667,53.8462,42.8571,31.25,16.6667,14.2857,42.8571,42.8571,43.75,40,31.5789,42.8571,57.8947,75,66.6667,72.7273,,50,42.8571,38.4615,45.4545,,,,,,,,,,,,,,9.0909,25,,,,,,,,,,,46.1538,,,
"Bethlehem","Augusta","GA","Augusta","Richmond",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3333,,,,,,,,18.1818,16.6667,16.6667
"Birdlespur","Kansas City","MO","Kansas City","Jackson",51.8519,56.5217,47.619,55,45.4545,50,42.8571,52.381,52,54.5455,52.1739,44,57.1429,62.5,40,35.2941,33.3333,33.3333,27.2727,36.8421,41.1765,41.1765,50,69.2308,58.3333,,,,30.7692,30.7692,,,45.4545,45.4545,,33.3333,23.5294,20,40,53.8462,50,,,,,,,,36.3636,50,38.4615,,54.5455,,
"East Beach","Santa Barbara","CA","Santa Barbara","Santa Barbara",46.6667,47.0588,33.3333,25,38.8889,38.8889,41.1765,37.5,27.7778,33.3333,17.6471,17.6471,35.2941,47.3684,50,37.5,38.4615,25,,,25,23.0769,,,46.1538,35.7143,40,31.25,45.4545,,,,,,,,,,,,,,,30.7692,28.5714,11.7647,9.0909,8.3333,,,63.6364,50,36.3636,25,7.6923
"Skyland","Columbia","SC","Columbia","Richland",57.1429,66.6667,53.8462,41.6667,38.4615,25,25,50,46.6667,53.8462,50,63.6364,45.4545,,16.6667,26.6667,6.6667,30.7692,29.4118,33.3333,27.2727,25,18.75,33.3333,41.6667,40,46.1538,21.4286,28.5714,35.7143,18.1818,,18.1818,30.7692,,,,,,,,,,,,,,,,,,,,,
"South Wayne","Fort Wayne","IN","Fort Wayne","Allen",47.3684,57.8947,44,36,21.7391,28.5714,21.0526,14.2857,20,21.4286,16.6667,31.25,25,,,,,,,,,,,,,,,,36.3636,,,,,,,,,,,,45.4545,54.5455,,,,,,,,50,63.6364,,,,
"Upper Washington Avenue","Albany","NY","Albany","Albany",45.4545,45.4545,,,,,,,,,9.0909,,63.6364,50,62.5,66.6667,64.7059,50,57.1429,63.6364,,,,,,,,,,,45.4545,36.3636,45.4545,,,,,,,63.6364,,,,,,,,,,,,,27.2727,,
"Patterson Park","Dayton","OH","Dayton","Montgomery",37.037,50,52.1739,57.6923,46.1538,50,48,44.8276,40,26.9231,20,51.7241,63.3333,59.2593,56,48.1481,50,66.6667,47.3684,50,44.4444,53.3333,57.8947,57.1429,55.5556,50,38.4615,50,56.5217,70,52.381,43.75,42.1053,42.8571,40.9091,40.9091,27.2727,33.3333,56.5217,65,72.2222,61.1111,53.3333,64.2857,66.6667,,45.4545,,13.3333,50,62.5,71.4286,61.5385,58.8235,69.2308
"Rillito","Tucson","AZ","Tucson","Pima",50,52.6316,61.1111,86.6667,64.7059,61.9048,68.4211,65,47.3684,52.6316,38.0952,47.3684,50,42.8571,,,61.5385,80,62.5,63.6364,,41.6667,25,15.3846,27.2727,50,45.4545,33.3333,38.4615,,,,,,18.1818,,,25,,35.7143,50,40,46.6667,28.5714,17.6471,23.8095,38.8889,6.6667,21.4286,43.75,71.4286,56.25,44.4444,55,64.7059
"Crestview Bluff","Albuquerque","NM","Albuquerque","Bernalillo",50,28.5714,27.2727,27.2727,27.2727,25,9.0909,8.3333,28.5714,31.25,31.25,63.6364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3636,53.8462,,27.2727,26.6667,,,,,,,,
"Fisher Park","Santa Ana","CA","Los Angeles","Orange",,,,,,,,,,33.3333,30.7692,,,,,,,54.5455,36.3636,,,,,7.1429,25,21.4286,27.2727,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bowling Woodlawn","Nashville","TN","Nashville","Davidson",40.7407,57.8947,52.9412,42.8571,27.2727,33.3333,,,,,,15.3846,7.1429,26.6667,41.1765,36.8421,57.1429,50,42.1053,43.75,29.4118,50,42.8571,64.2857,58.3333,61.5385,42.8571,,,18.1818,17.6471,36.3636,,,45.4545,36.3636,,,,,,,,,,,,,,,,,,,
"Casa de Sol","Mesa","AZ","Phoenix","Maricopa",,,41.6667,40,,,45.4545,40,41.1765,57.1429,35.2941,21.4286,23.0769,,8.3333,8.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Parkview - Woodbrook","Baltimore","MD","Baltimore","Baltimore City",41.1765,36.8421,44.4444,36.8421,26.087,27.7778,15,5.5556,6.6667,,,8.3333,16.6667,20,17.6471,19.0476,26.6667,31.25,46.1538,36.3636,,18.1818,18.1818,,,27.2727,,41.6667,35.7143,37.5,,36.3636,,,,,9.0909,,21.4286,31.25,16.6667,14.2857,26.6667,35.7143,16.6667,30.7692,25,13.0435,31.5789,17.6471,23.5294,23.5294,35.7143,36.8421,31.5789
"Dos Lagos","Corona","CA","Riverside","Riverside",25,22.5806,39.3939,58.8235,51.2821,50,51.4286,51.6129,51.7241,52,38.7097,45.1613,42.8571,48.4848,41.1765,30.7692,37.5,21.7391,25,41.6667,31.8182,18.1818,13.6364,16,23.0769,26.3158,,14.2857,,8.3333,25,,,,,,,,,,,14.2857,10,5.5556,16.6667,13.6364,5.2632,8.3333,19.0476,27.7778,55.5556,50,25,16.6667,13.6364
"Nevius","Mobile","AL","Mobile","Mobile",41.6667,35.2941,41.1765,47.0588,41.1765,43.75,,,25,20,20,30.7692,25,38.4615,35.2941,56.25,45.4545,36.3636,27.2727,,,,,,,,,,30.7692,25,38.4615,46.1538,18.1818,,,,,,,,,,15.3846,,,,,,,,,,,,
"Woodland-Normanstone Terrace","Washington","DC","Washington","District of Columbia",,,,,,,,,,,,,,,,,,,,,,,8.3333,7.1429,15.3846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1818
"Flatirons","Boulder","CO","Boulder","Boulder",26.9231,33.3333,31.8182,35,47.3684,33.3333,26.6667,15.3846,15.3846,21.4286,15.3846,50,50,35.7143,17.6471,29.4118,35.2941,21.0526,10.5263,11.7647,33.3333,,36.3636,53.8462,46.1538,46.1538,36.3636,38.4615,54.5455,,,,,,,,41.6667,,30.7692,30.7692,,,,,,,,,,,,,,,
"Fair Park","Milwaukee","WI","Milwaukee","Milwaukee",,,,,,,,,,,,,,41.6667,42.8571,28.5714,36.3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hughes Acres","Tempe","AZ","Phoenix","Maricopa",,,,,35.7143,61.5385,38.4615,66.6667,66.6667,81.8182,69.2308,43.75,56.25,46.6667,16.6667,,27.2727,,16.6667,16.6667,,9.0909,8.3333,,,,,,,,36.3636,,,,,,,,,,,,,,,,,,,,,,,,
"Original Northwood","Baltimore","MD","Baltimore","Baltimore City",,,,,,,18.1818,,,,8.3333,23.0769,36.3636,50,54.5455,46.6667,40,26.6667,25,33.3333,,,,26.6667,25,30.7692,45.4545,,16.6667,,,,,,45.4545,45.4545,,,,,,46.1538,61.5385,61.5385,,,,,63.6364,64.2857,53.3333,57.1429,60,52.6316,73.3333
"Downtown East","Minneapolis","MN","Minneapolis-St Paul","Hennepin",34.0909,28.8889,27.0833,26.8293,40,37.7049,31.4815,37.2093,30.9524,36.5854,25,27.2727,31.7073,33.3333,30.5556,28.5714,31.0345,26.6667,18.1818,19.2308,13.0435,8.8235,5.7143,6.4516,7.6923,16.6667,20.6897,25.9259,30.7692,32.1429,12.5,21.4286,25,15.3846,20,27.7778,37.5,26.3158,19.0476,8,,3.8462,4.5455,7.6923,18.5185,21.7391,10.5263,,4.1667,12.5,10,12.5,5.8824,5,
"East Chastain Park","Atlanta","GA","Atlanta","Fulton",33.0189,38.6792,32.7434,37.3626,49.4737,48.1928,46.0526,31.0811,25.7143,27.6923,28.9855,35,33.3333,35.2113,37.5,38.3562,36.4865,22.8261,33.75,39.2857,39.6552,38.9831,30.5556,24.6377,28.7879,31.0345,26.3158,26.9231,31.4286,30.5556,22.2222,13.0435,31.25,27.2727,17.6471,13.3333,15,19.5122,20,29.1667,35.1351,48.5714,46.875,22.2222,15.3846,16,25.8065,16.6667,17.9487,17.9487,33.3333,30.303,32.2581,45.1613,36.6667
"Bronx Park","New York","NY","New York","Bronx",15.7895,13.6364,16.6667,26.6667,25,20,8.3333,13.3333,16,15.3846,11.1111,,,,,,,,,9.0909,9.0909,13.3333,,,8.3333,,,,,,,,,7.1429,4.5455,1.4286,,,,,,,,,5,19.2308,29.6296,,,8.3333,,,,,
"Vista del Mundo","Albuquerque","NM","Albuquerque","Bernalillo",59.0909,61.9048,50,60,34.7826,42.8571,16.6667,27.2727,34.7826,40,42.1053,44.4444,35.2941,56.25,60,50,46.1538,53.8462,45.4545,,36.3636,33.3333,26.6667,54.5455,50,57.1429,35.7143,60,46.1538,38.4615,46.1538,35.7143,50,38.4615,45.4545,35.7143,47.0588,57.1429,50,64.2857,60,71.4286,83.3333,,,,,8.3333,35.7143,37.5,41.1765,52.9412,50,45.4545,
"Elm Creek","San Antonio","TX","San Antonio","Bexar",45,61.2245,50,54.3478,54.3478,50,31.7073,27.027,22.2222,31.5789,22.5,24.3902,39.3939,51.5152,42.8571,43.1818,45.7143,39.3939,40,41.3793,42.8571,44.4444,38.7097,37.037,33.3333,25,27.2727,50,41.6667,55,39.1304,37.5,39.1304,28.5714,50,41.6667,50,46.6667,25,31.5789,37.5,38.8889,33.3333,30.7692,42.8571,46.1538,40,15,38.0952,36.3636,47.8261,56,57.1429,54.1667,45.4545
"Kendale","Columbus","OH","Columbus","Franklin",33.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seaboard Industrial","Orlando","FL","Orlando","Orange",12.5,13.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West Cloverdale","Boise","ID","Boise City","Ada",37.037,33.3333,58.8235,62.5,78.5714,66.6667,44.4444,41.1765,35.7143,25,21.4286,22.2222,31.25,26.6667,15.3846,21.4286,25,18.1818,,16.6667,9.0909,7.6923,9.0909,,27.2727,16.6667,26.6667,33.3333,30,38.8889,42.8571,,,,,,,,46.1538,50,54.5455,,45.4545,,,,,,,,,,,,
"Wyman Park","Baltimore","MD","Baltimore","Baltimore City",,,,,,,,,,,,,,18.1818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Delaney Park","Orlando","FL","Orlando","Orange",33.3333,40,30.4348,25,34.7826,32.1429,26.9231,34.7826,36,36,36.3636,47.0588,47.0588,30.4348,31.25,33.3333,38.8889,60,66.6667,63.6364,50,,,,,41.6667,,53.8462,38.4615,,,,,46.1538,38.4615,38.4615,53.8462,53.8462,63.6364,28.5714,27.2727,,50,36.3636,28.5714,41.6667,43.75,12.5,35.2941,47.3684,47.619,47.619,47.3684,58.8235,75
"Smokey Ridge Estates","Columbus","OH","Columbus","Franklin",,63.6364,53.8462,54.5455,,,,,,,15.3846,20,35.7143,46.1538,56.25,50,64.2857,43.75,53.8462,35.7143,,,,,23.0769,53.8462,66.6667,63.6364,,,,,,,,,63.6364,63.6364,,38.4615,58.3333,46.1538,45.4545,,46.1538,31.25,31.25,6.6667,7.6923,18.75,30,35.2941,58.3333,58.3333,
"Redstone","Semmes","AL","Mobile","Mobile",23.0769,46.1538,27.2727,28.5714,,,,,,30.7692,33.3333,42.8571,,,,,58.3333,,,,,,,,,,,,,,,,,,,,36.3636,,,,,,,,,,,,,,,,,14.2857,10.5263
"Mixon Town","Jacksonville","FL","Jacksonville","Duval",46.1538,54.5455,54.5455,27.2727,36.3636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Stone Meadow","Fort Worth","TX","Dallas-Fort Worth","Tarrant",,,,,,,,,,,,,,,,,35.4839,33.3333,29.6296,37.037,40.9091,50,51.6129,46.4286,56,52.6316,42.1053,33.3333,36.8421,33.3333,37.5,29.4118,25,,,33.3333,38.4615,40,58.8235,54.1667,52.6316,66.6667,45.4545,43.75,50,37.5,17.3913,16.6667,33.3333,40,42.1053,50,26.3158,29.4118,5.8824
"Freeport Manor","Sacramento","CA","Sacramento","Sacramento",,,,,18.1818,,,,,,,,33.3333,42.8571,41.6667,50,78.5714,62.5,53.8462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cranbrook","Columbus","OH","Columbus","Franklin",59.0909,60,54.1667,60,47.8261,50,57.8947,44.4444,35.7143,38.4615,35.2941,53.3333,47.0588,41.1765,53.3333,52.9412,35.7143,37.5,46.1538,31.25,18.75,47.0588,52.9412,55.5556,45,43.75,40,41.6667,,50,54.5455,,,,,11.7647,25,20,14.2857,38.4615,41.6667,41.6667,38.4615,,,,,,,8.3333,,,,,
"Campbell Park","Saint Petersburg","FL","Tampa","Pinellas",,53.3333,40,46.6667,37.5,44.4444,42.8571,50,58.8235,50,33.3333,40,30.7692,,,25,45.4545,40,61.5385,43.75,33.3333,33.3333,20,26.6667,16.6667,,,,,,,,,,,,,,,,,36.3636,6.6667,,45.4545,38.4615,42.8571,23.0769,27.7778,23.5294,,26.6667,28.5714,23.0769,
"Villages of Brentwood","Nashville","TN","Nashville","Davidson",52.7778,67.5676,60.6061,59.2593,55.1724,48.2759,56,43.4783,31.5789,31.25,31.25,42.1053,52.6316,55.5556,57.8947,42.8571,55.5556,38.8889,25,33.3333,22.2222,31.25,15.7895,22.7273,48,63.1579,61.1111,47.3684,33.3333,33.3333,22.2222,36.3636,33.3333,,54.5455,,15.3846,13.3333,29.4118,21.0526,27.7778,43.75,44.4444,42.8571,25,16.6667,15.3846,7.6923,,,,,,,
"Worthington Woods","Columbus","OH","Columbus","Franklin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7692,,,
"Peabody, Darst, Webbe","Saint Louis","MO","St. Louis","Saint Louis City",36.8421,50,57.1429,53.3333,66.6667,43.75,46.6667,37.5,14.2857,27.2727,41.6667,30.7692,20,16.6667,,,,,,,,54.5455,33.3333,38.8889,44.4444,43.75,54.5455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Village Woods","Fort Wayne","IN","Fort Wayne","Allen",30.7692,,31.25,35.2941,36.8421,44.4444,40,20,22.2222,25,26.6667,27.2727,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0769,50,37.5,53.8462,54.5455,63.6364,50,,,,,,,,,,16.6667
"Bayou Highlands","Saint Petersburg","FL","Tampa","Pinellas",38.0952,50,54.5455,59.0909,66.6667,48.1481,53.8462,57.6923,52.6316,40.9091,40,50,44,43.4783,50,45.4545,50,50,26.087,18.1818,27.2727,29.4118,21.7391,20,31.8182,35,35.2941,28.5714,50,56.25,55.5556,56.25,31.5789,38.8889,31.8182,46.6667,50,25,30.7692,18.75,23.0769,20,30.7692,50,31.5789,25,50,20,31.8182,45,69.2308,68.75,62.5,36.3636,38.8889
"Eastlake Land Swap","Chula Vista","CA","San Diego","San Diego",20.6897,41.3793,37.1429,25.7143,37.8378,38.8889,37.1429,37.931,40,37.8378,31.4286,30.5556,30.4348,29.6296,35.7143,40,25,40,45.8333,26.3158,33.3333,23.0769,16,6.6667,19.2308,13.6364,5,10,15.7895,11.1111,13.6364,9.0909,,,,9.0909,,,,25,16.6667,23.5294,16.6667,16.6667,18.75,13.3333,16.6667,14.2857,19.0476,29.4118,53.8462,44.4444,29.4118,73.3333,85.7143
"Poinciana Park","West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",50,50,38.4615,31.25,40,35.7143,30.7692,,,30.7692,33.3333,,54.5455,31.25,,,,,33.3333,27.2727,,33.3333,,,,,,18.1818,33.3333,,,,16.6667,,,,,,,,,38.4615,13.3333,,,,,,,,33.3333,36.3636,30.7692,,
"Onate","Albuquerque","NM","Albuquerque","Bernalillo",,,,,,,,,,,,,,,35.7143,30.7692,36.3636,,,,,,,,,,,,,,,38.4615,50,33.3333,,,50,45.4545,33.3333,50,76.9231,76.9231,83.3333,66.6667,,,,,58.3333,,,,,,
"Golfview Woods","Columbus","OH","Columbus","Franklin",42.8571,63.6364,53.8462,46.1538,50,36.3636,30.7692,33.3333,,50,38.8889,40,58.8235,40,18.75,31.25,35.7143,57.1429,50,41.6667,46.1538,37.5,36.3636,45.8333,55.5556,53.8462,46.1538,42.8571,31.25,35.7143,36.3636,,,,45.4545,18.1818,30.7692,40,31.5789,27.7778,50,33.3333,,,,,,,,,,,,58.3333,58.3333
