"Date","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2014-11-30,"Lower East Side","WI","Milwaukee","Milwaukee","Milwaukee",890,199600,0.00100300902708124,0.00251130085384229,0.0241149307337096,-0.00868678541603274,-0.00986390077757937,"2007-05","2007-Q2",239800,-0.167639699749791,"2003-09"
2014-11-30,"Logan","WA","Spokane","Spokane","Spokane",891,110600,0.00636942675159236,0.0193548387096774,0.0706679574056147,-0.0168365429250135,0.0204852636769413,"2007-10","2007-Q4",128400,-0.138629283489097,"2005-12"
2014-11-30,"Corlett","OH","Cleveland","Cuyahoga","Cleveland",892,40900,-0.00968523002421308,-0.0168269230769231,-0.0048661800486618,-0.0568331023644029,-0.0566737204826683,"2007-01","2007-Q1",81500,-0.498159509202454,
2014-11-30,"North Beacon Hill","WA","Seattle","King","Seattle",893,404300,0.00672310756972111,0.0120150187734668,0.068446088794926,0.0386315811774702,0.0286529546422576,"2014-11","2014-Q4",404300,0,"2014-11"
2014-11-30,"Shawnee","KY","Louisville/Jefferson County","Jefferson","Louisville",894,54400,0.0055452865064695,0.00740740740740741,-0.0948419301164725,0.00184844145499752,-0.0094195065857221,"2013-06","2013-Q2",63500,-0.143307086614173,"2012-08"
2014-11-30,"Richmond","OR","Portland","Multnomah","Portland",895,414600,0.00998781973203411,0.0275092936802974,0.0985691573926868,0.0536910301660012,0.0496000418035794,"2014-11","2014-Q4",414600,0,"2014-11"
2014-11-30,"Southeast","OR","Eugene","Lane","Eugene",896,249100,0.00850202429149798,0.0117790414297319,0.0297643654402646,0.000966263177157645,0.0198746798696849,"2007-05","2007-Q2",277500,-0.102342342342342,"2005-12"
2014-11-30,"Mandarin Station - Losco","FL","Jacksonville","Duval","Jacksonville",897,165500,0.0054678007290401,0.0147148988350705,0.0468058191018343,0.00453227788172472,0.00263600464129454,"2006-10","2006-Q4",220100,-0.248069059518401,"2005-01"
2014-11-30,"Riviera","CA","Los Angeles","Los Angeles","Redondo Beach",898,1039700,0.00707090275087175,0.0211156943626007,0.0571428571428571,0.0266685872082821,0.012306491163266,"2006-06","2006-Q2",1052900,-0.0125368031152056,"2006-03"
2014-11-30,"Allied Gardens","CA","San Diego","San Diego","San Diego",899,468400,0.00342759211653813,0.0138528138528139,0.0276437033786749,0.0396711006879815,-0.00600916479872327,"2005-05","2005-Q2",505200,-0.0728424386381631,"2004-07"
2014-11-30,"Grand Crossing","IL","Chicago","Cook","Chicago",900,113400,0.00353982300884956,-0.00263852242744063,-0.0307692307692308,-0.0237781991889979,-0.0133404863158624,"2007-10","2007-Q4",153400,-0.260756192959583,"2004-02"
2014-11-30,"First Hill","WA","Seattle","King","Seattle",901,298300,0.00641025641025641,0.0180887372013652,0.109334325027891,0.0281021343417882,0.0256760763067518,"2007-09","2007-Q3",321700,-0.0727385763133354,"2006-09"
2014-11-30,"Corona Hills","CA","Riverside","Riverside","Corona",902,391600,0.00590804007192397,0.0224543080939948,0.0941603799944118,0.0781586802496319,-0.0116979936224502,"2006-05","2006-Q2",514400,-0.238724727838258,"2004-05"
2014-11-30,"Norteast Citizens Action","MI","Grand Rapids","Kent","Grand Rapids",903,129000,0.00860046911649726,0.0173501577287066,0.110154905335628,0.0176406501405457,-0.00765231842314729,"2005-05","2005-Q2",142900,-0.0972708187543737,"2002-03"
2014-11-30,"Lower Pacific Heights","CA","San Francisco","San Francisco","San Francisco",904,1146700,0.0475972958158231,0.132655077044646,0.28973118884265,0.1162403967156,0.0493569834130423,"2014-11","2014-Q4",1146700,0,"2014-11"
2014-11-30,"Marston","CO","Denver","Denver","Denver",905,222800,0.00723327305605787,0.0262551819438047,0.118473895582329,0.0538550325430369,0.0155724846038836,"2014-11","2014-Q4",222800,0,"2014-11"
2014-11-30,"Sundale","CA","San Francisco","Alameda","Fremont",906,658400,0.0112117954231301,0.0311667971808927,0.157117750439367,0.084389433350633,0.0230166778776799,"2014-11","2014-Q4",658400,0,"2014-11"
2014-11-30,"Pleasant Valley","OR","Portland","Multnomah","Portland",907,279400,0.00467457749011147,0.00975786049873509,0.0660053414727203,0.00844156480830116,0.0138061274689052,"2007-05","2007-Q2",326700,-0.144781144781145,"2005-11"
2014-11-30,"Memorial Park","CA","Los Angeles","Orange","Santa Ana",908,377000,0.00186021791124103,0.00748262960983431,0.0489705063995548,0.0736969202183735,-0.0223469414373562,"2007-02","2007-Q1",610600,-0.382574516868654,"2004-05"
2014-11-30,"Sulphur Springs","FL","Tampa","Hillsborough","Tampa",909,61500,0.00985221674876847,0.0318791946308725,0.0640138408304498,-0.00543858233835071,-0.0339812990020593,"2006-11","2006-Q4",137000,-0.551094890510949,"2001-06"
2014-11-30,"Buena Park","IL","Chicago","Cook","Chicago",910,181000,0.00332594235033259,0.0372492836676218,0.0504933255948926,-0.0261105716942808,-0.0201668528931208,"2005-06","2005-Q2",231400,-0.217804667242869,"2001-10"
2014-11-30,"Squirrel Hill North","PA","Pittsburgh","Allegheny","Pittsburgh",911,460200,0.00876808417360807,0.023121387283237,0.0802816901408451,0.0535764995864814,0.0429196415759421,"2014-11","2014-Q4",460200,0,"2014-11"
2014-11-30,"Mount Pleasant","DC","Washington","District of Columbia","Washington",912,746900,0.00403280010754134,0.00905160767360173,-0.00612109115103127,0.0588366355967551,0.0215643185130292,"2014-02","2014-Q1",757000,-0.0133421400264201,"2013-10"
2014-11-30,"South Raleigh","NC","Raleigh","Wake","Raleigh",913,122400,0.0057518488085456,0.019150707743547,0.0303030303030303,-0.0022720130966144,0.00248459842347848,"2007-04","2007-Q2",129900,-0.0577367205542725,"2005-06"
2014-11-30,"The Loop","IL","Chicago","Cook","Chicago",914,203200,0.00395256916996047,0.0165082541270635,-0.072992700729927,-0.0291554801152635,0.000691599823430478,"2008-01","2008-Q1",243500,-0.165503080082136,"2005-01"
2014-11-30,"Brewerytown","PA","Philadelphia","Philadelphia","Philadelphia",915,68400,-0.027027027027027,-0.11969111969112,-0.0604395604395604,0.0175545771755876,,"2014-07","2014-Q3",78900,-0.133079847908745,"2013-10"
2014-11-30,"Bulls Head","NY","New York","Richmond","New York",916,381400,0.00183871815077489,0.00872784977519175,0.0538822879248411,0.00838736998030432,0.014396597786331,"2006-09","2006-Q3",400900,-0.0486405587428286,"2005-09"
2014-11-30,"North Ridge-Rosemont","VA","Washington","Alexandria City","Alexandria",917,681400,0.00888362451880367,0.0165597493659555,0.047019053472649,0.0341436052855197,0.0147996951466729,"2014-11","2014-Q4",681400,0,"2014-11"
2014-11-30,"Meiers Corners","NY","New York","Richmond","New York",918,408400,0.00591133004926108,0.0197253433208489,0.0373380746761494,0.00416515809600781,0.00704826521028878,"2006-07","2006-Q3",461700,-0.115442928308425,"2005-04"
2014-11-30,"Mt. Washington","OH","Cincinnati","Hamilton","Cincinnati",919,130500,0.00307455803228286,0.0163551401869159,0.0415003990422985,0.00784409863832836,-0.00227024419646071,"2007-09","2007-Q3",140400,-0.0705128205128205,"2003-09"
2014-11-30,"Cabrillo","CA","San Francisco","Alameda","Fremont",920,632100,0.00909961685823755,0.0238095238095238,0.095873786407767,0.0764191174390343,0.0184283811468475,"2005-10","2005-Q4",637800,-0.00893697083725306,"2005-09"
2014-11-30,"East Raleigh","NC","Raleigh","Wake","Raleigh",921,126100,0.00718849840255591,0.0088,0.0227088402270884,0.00515408209796298,0.0161810235690771,"2014-11","2014-Q4",126100,0,"2014-11"
2014-11-30,"Aurora Highlands","CO","Denver","Arapahoe","Aurora",922,196800,0.0133882595262616,0.0429252782193959,0.10561797752809,0.0517766420569565,0.00442491605226625,"2014-11","2014-Q4",196800,0,"2014-11"
2014-11-30,"Eureka Valley - Dolores Heights - Castro","CA","San Francisco","San Francisco","San Francisco",923,1571000,0.00492547815518455,0.0161050384839273,0.143876510848988,0.105115176497553,0.0442704477333895,"2014-11","2014-Q4",1571000,0,"2014-11"
2014-11-30,"Aurora Highlands","VA","Washington","Arlington","Arlington",924,661100,-0.00015124016938899,0.00746723559890277,0.0284691972619788,0.0496311173074555,0.0244953225745279,"2014-10","2014-Q4",661200,-0.00015124016938899,"2014-10"
2014-11-30,"Graniteville","NY","New York","Richmond","New York",925,277600,0.00289017341040462,0.010924981791697,0.0615678776290631,-0.00391610468115677,0.00793658544185849,"2006-12","2006-Q4",320700,-0.134393514187714,"2005-05"
2014-11-30,"North Hyde Park","FL","Tampa","Hillsborough","Tampa",926,294000,0.00512820512820513,0.012396694214876,-0.0160642570281124,0.0349499264502311,0.00766000820581136,"2006-10","2006-Q4",369600,-0.204545454545455,"2005-02"
2014-11-30,"Rosebank","NY","New York","Richmond","New York",927,348000,0.00723589001447178,0.0199296600234467,0.0338680926916221,-0.00182900173134137,0.0116954179699478,"2006-10","2006-Q4",388300,-0.103785732680917,"2005-06"
2014-11-30,"Drake","IA","Des Moines","Polk","Des Moines",928,113500,0.00442477876106195,0.0097864768683274,0.0170250896057348,-0.000527797619961801,0.0106412305918291,"2008-07","2008-Q3",115600,-0.0181660899653979,"2007-07"
2014-11-30,"Admiral","WA","Seattle","King","Seattle",929,536700,0.0101637492941841,0.025214899713467,0.0627722772277228,0.0336707517368566,0.0274194165413464,"2007-10","2007-Q4",539900,-0.00592702352287461,"2007-06"
2014-11-30,"Carmel Mountain","CA","San Diego","San Diego","San Diego",930,617200,0.00537546831731552,0.00965156224439719,0.0355704697986577,0.032495184118599,0.0000324101835604829,"2005-07","2005-Q3",623700,-0.0104216770883438,"2004-12"
2014-11-30,"Jamestown","GA","Augusta","Richmond","Augusta",931,107400,0.00467726847521048,0.00561797752808989,0.0267686424474187,-0.0184823915633224,0.00121855548162908,"2008-08","2008-Q3",122400,-0.122549019607843,"2005-01"
2014-11-30,"River Mountain","NV","Las Vegas","Clark","Henderson",932,201900,0.00748502994011976,0.0238336713995943,0.142614601018676,0.0430946367028762,-0.0384418071443863,"2006-06","2006-Q2",325600,-0.379914004914005,"2004-01"
2014-11-30,"Grandmont-Rosedale","MI","Detroit","Wayne","Detroit",933,43900,-0.00678733031674208,0.0162037037037037,-0.0538793103448276,-0.0642870939760217,-0.086088638324876,"2004-11","2004-Q4",108000,-0.593518518518519,
2014-11-30,"Waialae-Kahala","HI","Honolulu","Honolulu","Honolulu",934,1361600,0.013849590469099,0.0237593984962406,0.0875399361022364,0.06991228395656,0.0477290788606475,"2014-11","2014-Q4",1361600,0,"2014-11"
2014-11-30,"Peabody","MA","Boston","Middlesex","Cambridge",935,582100,0.00901369388108858,0.0197967764540995,0.0856023871689668,0.0610651959089732,0.0266453772486785,"2014-11","2014-Q4",582100,0,"2014-11"
2014-11-30,"Clark Fulton","OH","Cleveland","Cuyahoga","Cleveland",936,40700,-0.00245098039215686,-0.0121359223300971,-0.0512820512820513,-0.0631651002828116,-0.041986918821235,"2005-08","2005-Q3",65600,-0.379573170731707,"1997-03"
2014-11-30,"Edison Park","IL","Chicago","Cook","Chicago",937,309800,0.00682482937926552,-0.00193298969072165,-0.0254797106008179,-0.00658201751615839,-0.0122111317977038,"2006-10","2006-Q4",409700,-0.243836953868684,"2003-05"
2014-11-30,"St. George","NY","New York","Richmond","New York",938,325600,0.00338983050847458,0.0181363352095059,0.0389278876834716,-0.000551910558926116,0.00869405052708849,"2007-08","2007-Q3",360800,-0.0975609756097561,"2005-06"
2014-11-30,"Wicker Park","IL","Chicago","Cook","Chicago",939,427200,-0.00396362788528795,0.000468384074941452,0.0311368573497466,0.0142607849507224,0.00925574349343083,"2008-02","2008-Q1",437000,-0.0224256292906178,"2007-06"
2014-11-30,"Scott Park","OH","Toledo","Lucas","Toledo",940,46400,-0.0021505376344086,-0.0272536687631027,0.0790697674418605,-0.0344860124546028,-0.0384848659154194,"2006-05","2006-Q2",73800,-0.371273712737127,"1998-02"
2014-11-30,"Radnor-Ft Myer Heights","VA","Washington","Arlington","Arlington",941,485700,0.0068407960199005,0.0203781512605042,0.0210216523018709,0.0290043282732304,0.0144949359579229,"2014-11","2014-Q4",485700,0,"2014-11"
2014-11-30,"Whitney Ranch","NV","Las Vegas","Clark","Henderson",942,207100,0.0122189638318671,0.0593350383631714,0.211111111111111,0.0624236595521279,,"2006-02","2006-Q1",322700,-0.358227455841339,
2014-11-30,"Myers Park","NC","Charlotte","Mecklenburg","Charlotte",943,732700,0.00535126234906696,0.0167915625867333,0.0422475106685633,0.0239271072848648,0.0325659172991557,"2014-11","2014-Q4",732700,0,"2014-11"
2014-11-30,"College Park","FL","Orlando","Orange","Orlando",944,255100,-0.00156555772994129,0.000392156862745098,0.0151213688818146,0.0422702491252731,0.0103675371338743,"2006-06","2006-Q2",322900,-0.209972127593682,"2005-03"
2014-11-30,"Western Addition","CA","San Francisco","San Francisco","San Francisco",945,747000,0.00308849201020545,0.00511302475780409,0.0256762323218454,0.0628723396793456,0.0131369755309685,"2014-11","2014-Q4",747000,0,"2014-11"
2014-11-30,"Crescenta Highlands","CA","Los Angeles","Los Angeles","Glendale",946,694800,0.00959023539668701,0.0226670591698558,0.114533205004812,0.0464843686600811,0.0189639396325545,"2014-11","2014-Q4",694800,0,"2014-11"
2014-11-30,"Speer","CO","Denver","Denver","Denver",947,344200,0.0153392330383481,0.0398791540785498,0.0923516344017772,0.0574682568824987,0.0350041805091224,"2014-11","2014-Q4",344200,0,"2014-11"
2014-11-30,"Washington Park","IL","Chicago","Cook","Chicago",948,147100,0.00960878517501716,0.0201109570041609,0.133281972265023,-0.0204384216072945,-0.01424838179402,"2007-02","2007-Q1",204600,-0.281036168132942,"2003-04"
2014-11-30,"Valencia Park","CA","San Diego","San Diego","San Diego",949,328500,0.00458715596330275,0.00705088902513795,0.115071283095723,0.102249247455895,-0.0180171225032031,"2006-05","2006-Q2",432000,-0.239583333333333,"2004-03"
2014-11-30,"East Village","CA","Los Angeles","Los Angeles","Long Beach",950,230100,0.00480349344978166,0,0.0392953929539295,0.0235694925394614,-0.0168063234224024,"2006-08","2006-Q3",342700,-0.328567259994164,"2004-05"
2014-11-30,"Twin Lakes","NV","Las Vegas","Clark","Las Vegas",951,123400,0.00570497147514263,0.0240663900414938,0.143651529193698,0.0736427862511453,-0.0380065210976666,"2006-11","2006-Q4",244300,-0.494883340155546,"2002-12"
2014-11-30,"Stapleton","NY","New York","Richmond","New York",952,276500,-0.000722804481387785,0.0161705255420801,0.0191669738297088,-0.00935203691593856,0.0103281616215136,"2007-11","2007-Q4",339200,-0.184846698113208,"2005-07"
2014-11-30,"Maple Leaf","WA","Seattle","King","Seattle",953,473200,0.00852514919011083,0.018729817007535,0.0703460755485184,0.039751984044881,0.0317435611630692,"2014-11","2014-Q4",473200,0,"2014-11"
2014-11-30,"Georgetown","NY","New York","Kings","New York",954,433500,-0.00527765029830197,-0.0138762511373976,-0.0379494007989348,0.00721228599844492,0.0196910307557303,"2006-06","2006-Q2",483100,-0.102670254605672,"2005-09"
2014-11-30,"Flowing Wells","AZ","Tucson","Pima","Tucson",955,104800,0.0145208131655373,0.0365974282888229,0.0682976554536188,-0.0214484977976576,-0.0188753144274155,"2006-05","2006-Q2",170500,-0.38533724340176,"2003-10"
2014-11-30,"Downtown","CA","Riverside","Riverside","Riverside",956,263900,0.0142198308993082,0.0451485148514851,0.132618025751073,0.0790475211776955,-0.00554870259824214,"2006-07","2006-Q3",377900,-0.30166710770045,"2004-08"
2014-11-30,"Power Ranch","AZ","Phoenix","Maricopa","Gilbert",957,240500,0.00124895920066611,0.00923206042803189,0.0173434856175973,0.0542160819744002,0.0143805238387122,"2006-01","2006-Q1",328100,-0.266991770801585,"2005-03"
2014-11-30,"Canton","MD","Baltimore","Baltimore City","Baltimore",958,304200,-0.00196850393700787,0.00862068965517241,0.087205146533238,0.0448336439085446,0.0371618401608769,"2014-10","2014-Q4",304800,-0.00196850393700787,"2014-09"
2014-11-30,"Lakeview","CA","Bakersfield","Kern","Bakersfield",959,78400,0.00900900900900901,0.0343007915567282,0.137880986937591,0.0711449736820573,-0.0254929125117634,"2007-03","2007-Q1",168700,-0.535269709543568,"2004-05"
2014-11-30,"Highland Square","OH","Akron","Summit","Akron",960,86300,0.00465657741559953,0.021301775147929,0.0422705314009662,0.00233374767803984,-0.0135355237526277,"2005-06","2005-Q2",103800,-0.16859344894027,"2002-01"
2014-11-30,"Sellwood-Moreland","OR","Portland","Multnomah","Portland",961,398900,0.0101291466193973,0.025977366255144,0.0628830269118039,0.0401692927399027,0.0434515788229428,"2014-11","2014-Q4",398900,0,"2014-11"
2014-11-30,"Elmhurst","RI","Providence","Providence","Providence",962,158400,0.00699300699300699,0.0193050193050193,0.0414201183431953,-0.0115814298384588,-0.0373593996015361,"2005-11","2005-Q4",246600,-0.357664233576642,"2002-11"
2014-11-30,"Sheffield Neighbors","IL","Chicago","Cook","Chicago",963,566500,0.00141417712568499,0.00106025799611239,0.0279441117764471,0.0126079461256186,0.0102455307648011,"2014-04","2014-Q2",575300,-0.0152963671128107,"2014-02"
2014-11-30,"Eastmoor","OH","Columbus","Franklin","Columbus",964,72300,-0.00413223140495868,-0.0203252032520325,0.0284495021337127,-0.0215004030671269,-0.0206767631640293,"2005-06","2005-Q2",92500,-0.218378378378378,"1998-12"
2014-11-30,"Brookville","NY","New York","Queens","New York",965,373100,0.00457727517501346,0.012483039348711,0.0130328536519142,0.014026257790408,0.0117700038877033,"2007-10","2007-Q4",455000,-0.18,"2005-08"
2014-11-30,"Pine Point","MA","Springfield","Hampden","Springfield",966,110500,-0.001806684733514,0.0091324200913242,0.0897435897435897,-0.01603173448685,-0.00432948395657207,"2007-06","2007-Q2",134400,-0.177827380952381,"2004-08"
2014-11-30,"Olde Torrance","CA","Los Angeles","Los Angeles","Torrance",967,530400,0.0070248718435542,0.00626067159931702,0.0110560426991994,0.0238217788310997,0.00410710894580957,"2006-04","2006-Q2",609900,-0.130349237579931,"2005-04"
2014-11-30,"Potrero Hill","CA","San Francisco","San Francisco","San Francisco",968,1143100,0.00740283775447255,0.0225422667501565,0.175061677631579,0.090569137806088,0.0539972029940439,"2014-11","2014-Q4",1143100,0,"2014-11"
2014-11-30,"University Place","NE","Lincoln","Lancaster","Lincoln",969,105900,0.0037914691943128,0.00761179828734539,0.0558325024925224,0.0141816805235957,0.00696390075333508,"2014-11","2014-Q4",105900,0,"2014-11"
