"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Woodland Hills","CA","Los Angeles","Los Angeles","Los Angeles",198,3189,0.00599369085173502,0.0250723240115718,0.0858018386108274,14855
2014-11-30,"El Sereno","CA","Los Angeles","Los Angeles","Los Angeles",199,1969,0.00203562340966921,0.0165203923593185,0.0501333333333333,7192
2014-11-30,"Greenwich Village","NY","New York","New York","New York",200,4363,-0.00274285714285714,0.0373276271992392,0.124194795155888,2072
2014-11-30,"South Shore","IL","Chicago","Cook","Chicago",201,1286,-0.0330827067669173,-0.0474074074074074,-0.01906941266209,5778
2014-11-30,"Palms","CA","Los Angeles","Los Angeles","Los Angeles",202,3128,0.00968366688185926,0.0385126162018592,0.15126978284873,3107
2014-11-30,"Almaden Valley","CA","San Jose","Santa Clara","San Jose",203,3742,0.0229633679606342,0.0271754048860829,0.135315533980583,14824
2014-11-30,"Desert View","AZ","Phoenix","Maricopa","Phoenix",204,1843,0.00381263616557734,0.00108636610537751,0.0727590221187427,16264
2014-11-30,"Gulfton","TX","Houston","Harris","Houston",205,1428,0.00918727915194346,0.00776287932251235,0.104408352668213,1171
2014-11-30,"Portage Park","IL","Chicago","Cook","Chicago",206,1804,-0.00824628916987356,-0.0206297502714441,0.0693538826318909,7663
2014-11-30,"Briargate","CO","Colorado Springs","El Paso","Colorado Springs",207,1603,0.010718789407314,0.0236270753512133,0.044299674267101,13229
2014-11-30,"Richmond","PA","Philadelphia","Philadelphia","Philadelphia",208,982,-0.00203252032520325,0.019730010384216,0.0838852097130243,16403
2014-11-30,"Salem","VA","Virginia Beach","Virginia Beach City","Virginia Beach",209,1579,0.00701530612244898,0.0134788189987163,0.0200258397932817,13722
2014-11-30,"Rego Park","NY","New York","Queens","New York",210,2185,0.0134508348794063,0.0287193973634652,0.0941412118177266,3057
2014-11-30,"Carmel Valley","CA","San Diego","San Diego","San Diego",211,3694,0.00846300846300846,0.0315554314437308,0.0826494724501759,14392
2014-11-30,"West Adams","CA","Los Angeles","Los Angeles","Los Angeles",212,2334,0.00646830530401035,0.0466367713004484,0.122115384615385,1414
2014-11-30,"Jefferson Park","IL","Chicago","Cook","Chicago",213,1766,-0.00450958286358512,-0.0156075808249721,0.0499405469678954,9713
2014-11-30,"Allapattah","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",214,1419,0.007097232079489,0.0114041339985745,0.0395604395604396,3462
2014-11-30,"Kew Gardens Hills","NY","New York","Queens","New York",215,2229,0.000448833034111311,0.0168795620437956,0.0624404194470925,3715
2014-11-30,"Valley High-North Laguna","CA","Sacramento","Sacramento","Sacramento",216,1320,-0.00226757369614512,0.0068649885583524,0.0476190476190476,10054
2014-11-30,"Rancho Bernardo","CA","San Diego","San Diego","San Diego",217,2319,0.00476603119584055,0.013548951048951,0.0394441954280592,14983
2014-11-30,"Canyon Country","CA","Los Angeles","Los Angeles","Santa Clarita",218,2240,0.00313479623824451,0.0135746606334842,0.0341643582640813,12663
2014-11-30,"Newhall","CA","Los Angeles","Los Angeles","Santa Clarita",219,2282,0.00263620386643234,0.00750551876379691,0.0228597041685343,8979
2014-11-30,"Anaheim Hills","CA","Los Angeles","Orange","Anaheim",220,2948,0,0.00614334470989761,0.0592885375494071,14918
2014-11-30,"Humboldt Park","IL","Chicago","Cook","Chicago",221,1551,-0.00257234726688103,-0.00385356454720617,0.0594262295081967,3326
2014-11-30,"Bay Area","TX","Corpus Christi","Nueces","Corpus Christi",222,1427,-0.00902777777777778,-0.0145027624309392,0.0385735080058224,11251
2014-11-30,"Ocean Parkway","NY","New York","Kings","New York",223,2144,-0.0276643990929705,-0.0766580534022395,-0.107038733860891,2553
2014-11-30,"Ocean Hill","NY","New York","Kings","New York",224,2147,0.0165719696969697,0.0194681861348528,0.0356970574047275,441
2014-11-30,"Southeast Anaheim","CA","Los Angeles","Orange","Anaheim",225,2358,-0.00422297297297297,-0.00715789473684211,0.0229934924078091,6479
2014-11-30,"Montbello","CO","Denver","Denver","Denver",226,1549,0.0204216073781291,0.0537414965986395,0.141488577745026,6861
2014-11-30,"Greater Heights","TX","Houston","Harris","Houston",227,2119,0.00808753568030447,0.0182604517059106,0.077822990844354,14188
2014-11-30,"Parkchester","NY","New York","Bronx","New York",228,1753,-0.0168255748738082,-0.0336273428886439,0.0221574344023324,12154
2014-11-30,"River Oaks-Kirby-Balmoral","TN","Memphis","Shelby","Memphis",229,1397,0.00793650793650794,0.0130529369108049,0.0535444947209653,8581
2014-11-30,"Oak Forest - Garden Oaks","TX","Houston","Harris","Houston",230,1764,-0.00113250283125708,-0.0078740157480315,0.0716889428918591,13089
2014-11-30,"North Dallas","TX","Dallas-Fort Worth","Dallas","Dallas",231,3373,0.0159638554216867,0.0368890255149093,0.19694819020582,13506
2014-11-30,"Frankford","PA","Philadelphia","Philadelphia","Philadelphia",232,912,0.00109769484083425,0.00996677740863787,0.0387243735763098,11055
2014-11-30,"East Boston","MA","Boston","Suffolk","Boston",233,2198,-0.000909090909090909,0.000455166135639508,0.0526819923371647,2216
2014-11-30,"Harbor Gateway","CA","Los Angeles","Los Angeles","Los Angeles",234,2218,0.00772376192639709,0.026376677464137,0.0556877677296525,5218
2014-11-30,"Parkway Village-Oakhaven","TN","Memphis","Shelby","Memphis",235,830,0.00606060606060606,0.00120627261761158,-0.00717703349282297,9404
2014-11-30,"Mar Vista","CA","Los Angeles","Los Angeles","Los Angeles",236,4067,0.0121951219512195,0.0599426635392234,0.230187537810042,8251
2014-11-30,"Coral Way","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",237,2141,0.00469263256687001,0.00328022492970947,0.0683632734530938,7738
2014-11-30,"Back of the Yards","IL","Chicago","Cook","Chicago",238,1264,-0.00628930817610063,0,-0.00394011032308905,2707
2014-11-30,"Watts","CA","Los Angeles","Los Angeles","Los Angeles",239,1802,0.00895856662933931,0.035632183908046,0.063754427390791,3696
2014-11-30,"South End","WA","Seattle","Pierce","Tacoma",240,1254,0.00480769230769231,0.0211726384364821,0.0137429264349232,12010
2014-11-30,"Mid Wilshire","CA","Los Angeles","Los Angeles","Los Angeles",241,4416,0.0219856514695672,0.0895632864544782,0.285215366705471,5603
2014-11-30,"Bayside","VA","Virginia Beach","Virginia Beach City","Virginia Beach",242,1381,0.00436363636363636,0.0132061628760088,0.00950292397660819,12703
2014-11-30,"Briarforest Area","TX","Houston","Harris","Houston",243,2157,0.00372266170311773,-0.0114573785517874,0.0678217821782178,10573
2014-11-30,"Lawncrest","PA","Philadelphia","Philadelphia","Philadelphia",244,1027,-0.00484496124031008,0.0108267716535433,0.0913921360255048,10074
2014-11-30,"North","TX","Dallas-Fort Worth","Tarrant","Arlington",245,1655,0.0054678007290401,0.0128518971848225,0.0435056746532156,7522
2014-11-30,"Gage Park","IL","Chicago","Cook","Chicago",246,1298,-0.0181543116490166,-0.0114242193450114,-0.00383729854182655,4510
2014-11-30,"Studio City","CA","Los Angeles","Los Angeles","Los Angeles",247,3733,0.00403442711135019,0.0160587915078933,0.109690844233056,10635
2014-11-30,"North Ironbound","NJ","New York","Essex","Newark",248,1552,-0.0102040816326531,0.00910273081924577,0.0479405806887238,4187
2014-11-30,"Greater Greenspoint","TX","Houston","Harris","Houston",249,1181,0.00596252129471891,0.0189818809318378,0.0432862190812721,2883
2014-11-30,"Crenshaw","CA","Los Angeles","Los Angeles","Los Angeles",250,2361,0.00510855683269476,0.0238508239375542,0.0635135135135135,5698
2014-11-30,"Cragin","IL","Chicago","Cook","Chicago",251,1736,-0.00629650829994276,-0.00969766115231033,0.0884012539184953,3615
2014-11-30,"North Cheyenne","NV","Las Vegas","Clark","Las Vegas",252,1185,0.00253807106598985,0.0110921501706485,0.0180412371134021,13379
2014-11-30,"Arleta","CA","Los Angeles","Los Angeles","Los Angeles",253,2216,0.0036231884057971,0.0160476845483723,0.0462700661000944,7044
2014-11-30,"Bridgeport","IL","Chicago","Cook","Chicago",254,1671,-0.0135773317591499,-0.0112426035502959,0.0623013350286078,4373
2014-11-30,"Lake View East","IL","Chicago","Cook","Chicago",255,1887,-0.0268179473955647,-0.0263157894736842,0.0577354260089686,14002
2014-11-30,"Laveen","AZ","Phoenix","Maricopa","Phoenix",256,1148,0.00174520069808028,0.00525394045534151,0.0718954248366013,12524
2014-11-30,"Melrose","NY","New York","Bronx","New York",257,1748,-0.0245535714285714,-0.0561555075593953,0.0306603773584906,758
2014-11-30,"North Park","CA","San Diego","San Diego","San Diego",258,2059,0.00292255236239649,0.00832517140058766,0.0751958224543081,7081
2014-11-30,"East Reno","NV","Reno","Washoe","Reno",259,1108,-0.0018018018018018,-0.0115967885816235,0.0572519083969466,8293
2014-11-30,"Edenvale - Seven Trees","CA","San Jose","Santa Clara","San Jose",260,2640,0.00763358778625954,0.0280373831775701,0.122926414291791,6982
2014-11-30,"Silver Lake","CA","Los Angeles","Los Angeles","Los Angeles",261,2909,0.00103234686854783,0.012178148921364,0.117986164488855,5164
2014-11-30,"Morris Park","NY","New York","Bronx","New York",262,1787,-0.00777345918933926,0.00732807215332582,0.051795173631548,1301
2014-11-30,"Green Valley North","NV","Las Vegas","Clark","Henderson",263,1275,0.00235849056603774,0.00631412786108919,0.0175578611332801,12335
2014-11-30,"Woodhaven","NY","New York","Queens","New York",264,1914,-0.0046801872074883,-0.00208550573514077,0.0402173913043478,2386
2014-11-30,"Charleston Heights","NV","Las Vegas","Clark","Las Vegas",265,1029,0.00194741966893866,0.0098135426889107,0.0362537764350453,11108
2014-11-30,"Venice","CA","Los Angeles","Los Angeles","Los Angeles",266,4593,0.0184035476718404,0.0400815217391304,0.206461780929866,7668
2014-11-30,"Kalihi-Palama","HI","Honolulu","Honolulu","Honolulu",267,2046,0.0209580838323353,0.0296930045294414,0.0281407035175879,3735
2014-11-30,"Chatsworth","CA","Los Angeles","Los Angeles","Los Angeles",268,2604,0.00618238021638331,0.0272189349112426,0.0512716996366572,9649
2014-11-30,"Berryessa","CA","San Jose","Santa Clara","San Jose",269,2911,0.00552677029360967,0.0264456981664316,0.135778384705423,10546
2014-11-30,"Wakefield","NY","New York","Bronx","New York",270,1715,-0.0239043824701195,-0.04296875,0.00586510263929619,1988
2014-11-30,"Westchester","CA","Los Angeles","Los Angeles","Los Angeles",271,3337,0.000899820035992801,0.0312113720642769,0.117174422497489,8418
2014-11-30,"Downtown","CA","Los Angeles","Los Angeles","Los Angeles",272,2243,0.0135562584726615,0.0284273269142595,0.0716674629718108,5349
2014-11-30,"Dyker Heights","NY","New York","Kings","New York",273,2103,-0.0339917317409279,-0.0876355748373102,-0.0966494845360825,2436
2014-11-30,"Hyde Park","CA","Los Angeles","Los Angeles","Los Angeles",274,2210,0.0179640718562874,0.0676328502415459,0.109994977398292,6384
2014-11-30,"South Loop","IL","Chicago","Cook","Chicago",275,1892,-0.0361691288843607,-0.0463709677419355,0.0848623853211009,19492
2014-11-30,"Addicks Park Ten","TX","Houston","Harris","Houston",276,1507,0.00199468085106383,0.00735294117647059,0.037164487267722,754
2014-11-30,"Shelby Forest-Frayser","TN","Memphis","Shelby","Memphis",277,685,0.00883652430044183,0.0223880597014925,0.0239162929745889,10948
2014-11-30,"Powers","CO","Colorado Springs","El Paso","Colorado Springs",278,1359,0.00221238938053097,0.00741289844329133,0.0195048762190548,11987
2014-11-30,"Hollis","NY","New York","Queens","New York",279,1966,-0.0145363408521303,-0.0324803149606299,0.0369198312236287,4762
2014-11-30,"Southwest","NV","Reno","Washoe","Reno",280,1539,0.00391389432485323,-0.00837628865979381,0.0246338215712383,11916
2014-11-30,"Rancho Charleston","NV","Las Vegas","Clark","Las Vegas",281,1102,0.00547445255474453,0.0128676470588235,0.0241635687732342,7077
2014-11-30,"Brentwood","CA","Los Angeles","Los Angeles","Los Angeles",282,7032,0.0315388000586768,0.0693430656934307,0.139708265802269,10291
2014-11-30,"Mattapan","MA","Boston","Suffolk","Boston",283,2283,0.000876808417360807,-0.00739130434782609,0.084045584045584,2671
2014-11-30,"West Lawn","IL","Chicago","Cook","Chicago",284,1424,-0.0145328719723183,-0.0124826629680999,0,7383
2014-11-30,"Wolf Creek","TX","Dallas-Fort Worth","Dallas","Dallas",285,1189,0.00507185122569738,0.0136402387041773,0.0330147697654214,8679
2014-11-30,"La Sierra","CA","Riverside","Riverside","Riverside",286,1668,0.00240384615384615,0.00300661455201443,0.0239410681399632,5596
2014-11-30,"West","CA","Fresno","Fresno","Fresno",287,1184,0.00338983050847458,0.0145672664952871,0.00937766410912191,9345
2014-11-30,"St. Albans","NY","New York","Queens","New York",288,1873,-0.0142105263157895,-0.0305383022774327,0.0313876651982379,5643
2014-11-30,"Olney","PA","Philadelphia","Philadelphia","Philadelphia",289,955,-0.0113871635610766,-0.0205128205128205,0.0425764192139738,9730
2014-11-30,"Berclair-Highland Heights","TN","Memphis","Shelby","Memphis",290,694,0.0101892285298399,0.0175953079178886,-0.0183875530410184,12583
2014-11-30,"Southwest Colorado Springs","CO","Colorado Springs","El Paso","Colorado Springs",291,1624,0.00619578686493185,0.0376996805111821,0.0776376907763769,11735
2014-11-30,"South Boston","MA","Boston","Suffolk","Boston",292,2777,0.0054308472121651,0.00688905003625816,0.0311919792053472,7378
2014-11-30,"Riverview West","CA","Los Angeles","Orange","Santa Ana",293,2299,0.00568678915135608,0.0177069499778663,0.0464269458352299,4361
2014-11-30,"Lincoln Heights","CA","Los Angeles","Los Angeles","Los Angeles",294,1972,0.00715015321756895,0.0308416100365917,0.0636461704422869,1842
2014-11-30,"Whitney","NV","Las Vegas","Clark","Las Vegas",295,1055,0.00476190476190476,0.0124760076775432,0.0394088669950739,11300
2014-11-30,"Cobbs Creek","PA","Philadelphia","Philadelphia","Philadelphia",296,954,0.0192307692307692,0.0313513513513514,0.0707070707070707,12112
2014-11-30,"Corona Valley","CA","Riverside","Riverside","Corona",297,2365,-0.000844951415293621,0.00169419737399407,0.0193965517241379,9935
2014-11-30,"Throggs Neck","NY","New York","Bronx","New York",298,1801,-0.021195652173913,-0.0311995696611081,0.068208778173191,3400
2014-11-30,"Greater Inwood","TX","Houston","Harris","Houston",299,1255,0.00159616919393456,0.00803212851405622,0.0432252701579385,8238
2014-11-30,"Holmesburg-Torresdale","PA","Philadelphia","Philadelphia","Philadelphia",300,1123,-0.020924149956408,-0.0174978127734033,0.0674904942965779,7895
2014-11-30,"Mayfair","PA","Philadelphia","Philadelphia","Philadelphia",301,1161,-0.0110732538330494,-0.0268231349538977,0.0525838621940163,10080
2014-11-30,"East Las Vegas","NV","Las Vegas","Clark","Las Vegas",302,928,0,0,0.0288248337028825,5562
2014-11-30,"Edgewater Beach","IL","Chicago","Cook","Chicago",303,1581,-0.0270769230769231,-0.0228677379480841,-0.0210526315789474,9486
2014-11-30,"Oak Cliff","TX","Dallas-Fort Worth","Dallas","Dallas",304,1301,0.0211930926216641,0.02360346184107,0.0951178451178451,6253
2014-11-30,"West Hills","CA","Los Angeles","Los Angeles","Los Angeles",305,2849,0.00422982023264011,0.00778210116731518,0.0466568699485672,11981
2014-11-30,"North Central","CA","Los Angeles","Los Angeles","Pasadena",306,2284,0.00483941926968764,0.0137594318686196,0.0652985074626866,4248
2014-11-30,"Fort Greene","NY","New York","Kings","New York",307,2874,-0.0499173553719008,-0.0752895752895753,0.00524658971668416,1313
2014-11-30,"Fort Bend - Houston","TX","Houston","Harris","Houston",308,1196,-0.00250208507089241,0.00335570469798658,0.0187393526405451,10661
2014-11-30,"14621","NY","Rochester","Monroe","Rochester",309,847,0.00593824228028504,0.0168067226890756,-0.00235571260306243,6742
2014-11-30,"Del Rey","CA","Los Angeles","Los Angeles","Los Angeles",310,3196,0.00883838383838384,0.0276527331189711,0.0833898305084746,7035
2014-11-30,"Bustleton","PA","Philadelphia","Philadelphia","Philadelphia",311,1393,-0.0251924422673198,-0.0148514851485149,0.0529100529100529,9522
2014-11-30,"Northwest Anaheim","CA","Los Angeles","Orange","Anaheim",312,2255,0.00490196078431373,0.0166816952209197,0.0263996358670915,3028
2014-11-30,"Whitestone","NY","New York","Queens","New York",313,2224,-0.00224315836698071,0.00815956482320943,0.0749154180763654,5403
2014-11-30,"Little Woods","LA","New Orleans","Orleans","New Orleans",314,1213,-0.0775665399239544,-0.146375791695989,-0.163448275862069,8051
2014-11-30,"Mears Corner","VA","Virginia Beach","Virginia Beach City","Virginia Beach",315,1576,0.00254452926208651,0.00767263427109974,0.0122029543994862,9502
2014-11-30,"Glendale","NY","New York","Queens","New York",316,1986,-0.00997008973080758,-0.0192592592592593,0.0436153441933789,2055
2014-11-30,"Hyde Park","MA","Boston","Suffolk","Boston",317,2353,0.0085726532361766,0.0266143106457243,0.0705186533212011,5729
2014-11-30,"Old Brooklyn","OH","Cleveland","Cuyahoga","Cleveland",318,920,-0.001085776330076,-0.0075512405609493,0.029082774049217,9644
2014-11-30,"Middle Village","NY","New York","Queens","New York",319,2173,0.0130536130536131,0.0313241575700047,0.0487451737451737,4571
2014-11-30,"M Streets","TX","Dallas-Fort Worth","Dallas","Dallas",320,1802,-0.0126027397260274,-0.0389333333333333,0.147770700636943,7099
2014-11-30,"Homecrest","NY","New York","Kings","New York",321,2110,-0.00938967136150235,-0.0571939231456658,-0.0889464594127807,1511
2014-11-30,"West Raleigh","NC","Raleigh","Wake","Raleigh",322,1162,0.000861326442721792,0.00432152117545376,0.0139616055846422,7185
2014-11-30,"Kingsessing","PA","Philadelphia","Philadelphia","Philadelphia",323,895,0.0112994350282486,0.0240274599542334,0.0654761904761905,11553
2014-11-30,"South Corona","CA","Riverside","Riverside","Corona",324,2286,0.000437636761487965,-0.000874125874125874,0.0191707534551939,8821
