"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Compton","CA","Los Angeles","Los Angeles",217,1855,0.00815217391304348,0.0322760155815248,0.0685483870967742,19641
2014-11-30,"Orange","CA","Los Angeles","Orange",218,2633,-0.00227358848048503,0.00342987804878049,0.0532,31762
2014-11-30,"Savannah","GA","Savannah","Chatham",219,1113,-0.00447227191413238,0.000899280575539568,0.0589914367269267,33633
2014-11-30,"Renton","WA","Seattle","King",220,1854,0.00324675324675325,0.0153340635268346,0.0618556701030928,37327
2014-11-30,"Fullerton","CA","Los Angeles","Orange",221,2501,-0.00279106858054226,-0.00239329876346231,0.016253555465258,28986
2014-11-30,"Warren","MI","Detroit","Macomb",222,1069,0.00944287063267233,-0.000934579439252337,0.00187441424554827,50076
2014-11-30,"Hamilton","OH","Cincinnati","Butler",223,1183,0.00680851063829787,0.0145797598627787,0.0450530035335689,41163
2014-11-30,"Escondido","CA","San Diego","San Diego",224,2096,0.00239120038259206,0.0115830115830116,0.0516808830908179,28022
2014-11-30,"Columbia","SC","Columbia","Richland",225,1057,0.0134228187919463,0.0232333010648596,0.0424063116370809,32707
2014-11-30,"McKinney","TX","Dallas-Fort Worth","Collin",226,1765,0.00170261066969353,0.0056980056980057,0.0437610881135423,37810
2014-11-30,"Edinburg","TX","McAllen","Hidalgo",227,1046,-0.010406811731315,-0.0456204379562044,0.0512562814070352,25623
2014-11-30,"West Valley City","UT","Salt Lake City","Salt Lake",228,1317,0.0038109756097561,0.00152091254752852,0.00304645849200305,28287
2014-11-30,"Bloomington","IN","Bloomington","Monroe",229,1269,0.0275303643724696,0.0645973154362416,0.0143884892086331,36215
2014-11-30,"Abilene","TX","Abilene","Taylor",230,1018,0.0139442231075697,0.033502538071066,0.0451745379876797,35913
2014-11-30,"Sterling Heights","MI","Detroit","Macomb",231,1388,-0.00143884892086331,-0.00501792114695341,0.0266272189349112,41005
2014-11-30,"Gainesville","GA","Gainesville","Hall",232,1121,0.00448028673835125,0.00538116591928251,0.00178731009830206,33343
2014-11-30,"New Haven","CT","New Haven","New Haven",233,1476,0.0116518163125428,0.0200414651002073,0.00271739130434783,12673
2014-11-30,"Flint","MI","Flint","Genesee",234,536,-0.00186219739292365,0.00186915887850467,-0.00556586270871985,47966
2014-11-30,"Olathe","KS","Kansas City","Johnson",235,1654,0.0134803921568627,0.0228818800247372,0.0528325907065563,33964
2014-11-30,"Cary","NC","Raleigh","Wake",236,1663,0.00787878787878788,0.0121728545343883,0.0361370716510903,43066
2014-11-30,"Victorville","CA","Riverside","San Bernardino",237,1205,0.00333055786844296,0.00416666666666667,0.0281569965870307,33759
2014-11-30,"McAllen","TX","McAllen","Hidalgo",238,1244,0.0032258064516129,0.0230263157894737,0.0893169877408056,31264
2014-11-30,"Simi Valley","CA","Ventura","Ventura",239,2449,-0.00810044552450385,-0.00689375506893755,0.0161825726141079,36378
2014-11-30,"Conroe","TX","Houston","Montgomery",240,1542,-0.00129533678756477,0.00456026058631922,0.0518417462482947,28160
2014-11-30,"Billings","MT","Billings","Yellowstone",241,1264,-0.00394011032308905,0.00237906423473434,0.203809523809524,38536
2014-11-30,"Miramar","FL","Miami-Fort Lauderdale","Broward",242,1839,-0.0037919826652221,0.00327332242225859,0.0239420935412027,36556
2014-11-30,"Concord","CA","San Francisco","Contra Costa",243,2259,0.000886132033673017,0.0143691064211944,0.104105571847507,34903
2014-11-30,"Thornton","CO","Denver","Adams",244,1687,0.00836820083682008,0.0292861500915192,0.0883870967741936,34072
2014-11-30,"Elizabeth","NJ","New York","Union",245,1730,0.00815850815850816,0.0340705319784818,0.0921717171717172,15133
2014-11-30,"East Los Angeles","CA","Los Angeles","Los Angeles",246,1885,0.00586979722518677,0.034009873834339,0.0716316088686754,8917
2014-11-30,"Cypress","TX","Houston","Harris",247,1795,0.00391498881431767,0.00729517396184063,0.0429982568274259,37628
2014-11-30,"Hartford","CT","Hartford","Hartford",248,1231,-0.0112449799196787,-0.00323886639676113,-0.008058017727639,9645
2014-11-30,"Bellevue","WA","Seattle","King",249,2470,0.00202839756592292,0.00939926440539436,0.0619088564058469,40691
2014-11-30,"Coral Springs","FL","Miami-Fort Lauderdale","Broward",250,2151,-0.0200455580865604,-0.0266968325791855,0.0416464891041162,36892
2014-11-30,"Santa Fe","NM","Santa Fe","Santa Fe",251,1467,-0.00811359026369168,-0.0517129928894635,-0.0380327868852459,45881
2014-11-30,"Stamford","CT","Stamford","Fairfield",252,2644,-0.0018875047187618,0.0149712092130518,-0.00376789751318764,29904
2014-11-30,"Queen Creek","AZ","Phoenix","Pinal",253,1005,0.00199401794616152,0,0.0328879753340185,38001
2014-11-30,"Waco","TX","Waco","McLennan",254,932,-0.00745473908413206,0.0448430493273543,0.114832535885167,31855
2014-11-30,"Joliet","IL","Chicago","Will",255,1356,-0.00513573000733676,-0.000736919675755343,0.0374904361132364,38737
2014-11-30,"Carrollton","TX","Dallas-Fort Worth","Denton",256,1649,0.00243161094224924,0.0135218192993239,0.0410353535353535,31312
2014-11-30,"Vallejo","CA","Vallejo","Solano",257,1608,-0.00124223602484472,0.0125944584382872,0.0544262295081967,33813
2014-11-30,"Frederick","MD","Washington","Frederick",258,1710,0.00588235294117647,0.00588235294117647,0.00944510035419126,38039
2014-11-30,"Amherst","NY","Buffalo","Erie",259,1675,0.0307692307692308,0.0345892526250772,0.0547858942065491,32894
2014-11-30,"Allentown","PA","Allentown","Lehigh",260,1160,-0.00429184549356223,0.00781928757602085,0.0441044104410441,26990
2014-11-30,"Lansing Township","MI","Lansing","Ingham",261,796,0.00125786163522013,0.0324254215304799,0.0270967741935484,31323
2014-11-30,"Hemet","CA","Riverside","Riverside",262,1292,0.0046656298600311,0.00388500388500389,0.0205371248025276,27625
2014-11-30,"Surprise","AZ","Phoenix","Maricopa",263,1219,0.00494641384995878,0.0183792815371763,0.0903398926654741,43870
2014-11-30,"Frisco","TX","Dallas-Fort Worth","Collin",264,2292,0.00924702774108322,0.0177619893428064,0.0650557620817844,35687
2014-11-30,"Clearwater","FL","Tampa","Pinellas",265,1330,0.00377358490566038,0.0144927536231884,0.0480693459416864,43263
2014-11-30,"Denton","TX","Dallas-Fort Worth","Denton",266,1440,0,0.00628930817610063,0.0427226647356988,25900
2014-11-30,"Independence","MO","Kansas City","Jackson",267,878,0.00803673938002296,-0.00227272727272727,0.00688073394495413,38280
2014-11-30,"Athens","GA","Athens","Clarke",268,1017,0.00693069306930693,0.0029585798816568,0.0241691842900302,30868
2014-11-30,"Falls Church","VA","Washington","Fairfax",269,2392,0.00546448087431694,0.011844331641286,0.0332613390928726,32282
2014-11-30,"New Port Richey","FL","Tampa","Pasco",270,1094,0.00829493087557604,0.0036697247706422,-0.0681431005110733,49383
2014-11-30,"Santa Clara","CA","San Jose","Santa Clara",271,3166,-0.00408933626926707,0.00699745547073791,0.150018162005085,23981
2014-11-30,"Temecula","CA","Riverside","Riverside",272,1998,0.00250878073256397,0.00807265388496468,0.0438871473354232,31600
2014-11-30,"Cedar Rapids","IA","Cedar Rapids","Linn",273,1075,-0.0384615384615385,-0.0486725663716814,-0.0401785714285714,16903
2014-11-30,"Rochester","MN","Rochester","Olmsted",274,1254,-0.00476190476190476,0.012924071082391,0.0372208436724566,36787
2014-11-30,"Westminster","CO","Denver","Adams",275,1684,0.0156815440289505,0.0363076923076923,0.0970684039087948,34717
2014-11-30,"Miami Gardens","FL","Miami-Fort Lauderdale","Miami-Dade",276,1583,0.00380469245402663,0.0212903225806452,0.043506921555702,11600
2014-11-30,"Nampa","ID","Boise City","Canyon",277,908,0.00665188470066519,0.012263099219621,0.0412844036697248,29584
2014-11-30,"Vista","CA","San Diego","San Diego",278,2188,-0.00136923779096303,0.00274977085242896,0.0438931297709924,22169
2014-11-30,"Pearland","TX","Houston","Brazoria",279,1843,0,0.00986301369863014,0.0752625437572929,29242
2014-11-30,"Ann Arbor","MI","Ann Arbor","Washtenaw",280,1884,0.0101876675603217,0.0101876675603217,0.0852534562211982,27971
2014-11-30,"Costa Mesa","CA","Los Angeles","Orange",281,2826,0.00497866287339972,0.014721723518851,0.0493873004084664,18928
2014-11-30,"Spartanburg","SC","Spartanburg","Spartanburg",282,866,-0.00459770114942529,-0.00230414746543779,0.0535279805352798,32611
2014-11-30,"Springfield","IL","Springfield","Sangamon",283,983,-0.0343811394891945,-0.061127029608405,-0.214856230031949,37636
2014-11-30,"Manchester","NH","Manchester","Hillsborough",284,1522,0.0228494623655914,0.0511049723756906,0.046767537826685,21570
2014-11-30,"Norman","OK","Oklahoma City","Cleveland",285,1209,-0.000826446280991736,-0.00329760923330585,0.0485689505637468,37924
2014-11-30,"Berkeley","CA","San Francisco","Alameda",286,3349,0.0188621843626407,0.0591397849462366,0.280688336520076,20089
2014-11-30,"Ventura","CA","Ventura","Ventura",287,2304,-0.00775193798449612,-0.000433839479392625,0.0378378378378378,28153
2014-11-30,"Stone Mountain","GA","Atlanta","Dekalb",288,997,0,-0.002002002002002,0.0173469387755102,34284
2014-11-30,"Downey","CA","Los Angeles","Los Angeles",289,2315,0.00564726324934839,0.0184777826660801,0.0475113122171946,19079
2014-11-30,"Roseville","CA","Sacramento","Placer",290,1795,0.000557413600891862,0.0011154489682097,0.0118376550169109,35800
2014-11-30,"Waterbury","CT","New Haven","New Haven",291,1224,0.00823723228995058,0.0057518488085456,0.0149253731343284,22878
2014-11-30,"Clovis","CA","Fresno","Fresno",292,1493,-0.00200534759358289,0.0170299727520436,0.0226027397260274,30264
2014-11-30,"Tuscaloosa","AL","Tuscaloosa","Tuscaloosa",293,1052,0.00766283524904214,0.0243427458617332,0.0115384615384615,50742
2014-11-30,"Sparks","NV","Reno","Washoe",294,1325,-0.00225903614457831,-0.00525525525525526,0.0153256704980843,33833
2014-11-30,"Redding","CA","Redding","Shasta",295,1298,0.00698215671062839,0.0384,0.0228526398739165,29178
2014-11-30,"Chico","CA","Chico","Butte",296,1391,0,0.0273264401772526,0.0427286356821589,24873
2014-11-30,"West Covina","CA","Los Angeles","Los Angeles",297,2183,0.0120537783959203,0.0215255030416472,0.0375475285171103,24745
2014-11-30,"Lowell","MA","Boston","Middlesex",298,1747,0.000572737686139748,0.0505111244738425,0.0830750154990701,16969
2014-11-30,"Norcross","GA","Atlanta","Gwinnett",299,1155,0.000866551126516464,0.00785340314136126,0.0294117647058823,20934
2014-11-30,"Peoria","IL","Peoria","Peoria",300,884,-0.0401737242128122,-0.0401737242128122,-0.00674157303370787,37173
2014-11-30,"Rock Hill","SC","Charlotte","York",301,1177,-0.00338696020321761,0.0518319928507596,0.246822033898305,33904
2014-11-30,"Wichita Falls","TX","Wichita Falls","Wichita",302,888,0.0125427594070696,0.0373831775700935,0.0125427594070696,30069
2014-11-30,"Elgin","IL","Chicago","Kane",303,1527,-0.005859375,-0.00391389432485323,0.0214046822742475,29314
2014-11-30,"Concord","NC","Charlotte","Cabarrus",304,1155,0.0113835376532399,0.0358744394618834,0.0714285714285714,39569
2014-11-30,"Carlsbad","CA","San Diego","San Diego",305,2865,-0.00069759330310429,0.0123674911660777,0.0819486404833837,33577
2014-11-30,"Norwalk","CA","Los Angeles","Los Angeles",306,2042,-0.0029296875,0.0103908955962395,0.0520350334878928,20906
2014-11-30,"Wilmington","NC","Wilmington","New Hanover",307,1173,0.000853242320819113,-0.00255102040816327,0.0051413881748072,38712
2014-11-30,"Springfield","VA","Washington","Fairfax",308,2364,0.00595744680851064,0.0137221269296741,0.0154639175257732,31882
2014-11-30,"Tracy","CA","Stockton","San Joaquin",309,1841,0.00217746325530757,0.00821467688937568,0.0544100801832761,26329
2014-11-30,"Lakeland","FL","Lakeland","Polk",310,1059,0.00857142857142857,0.0222007722007722,0.014367816091954,25314
2014-11-30,"Provo","UT","Provo","Utah",311,1182,0.00254452926208651,0.0189655172413793,-0.0141784820683903,19819
2014-11-30,"Duluth","GA","Atlanta","Gwinnett",312,1474,0.00408719346049046,0.00958904109589041,0.0343859649122807,25931
2014-11-30,"Cambridge","MA","Boston","Middlesex",313,2676,-0.00223713646532438,-0.00186497575531518,0.0424620179197507,17471
2014-11-30,"Bend","OR","Bend","Deschutes",314,1569,0.00383877159309021,0.0241514360313316,0.159645232815965,36758
2014-11-30,"West Chester","PA","Philadelphia","Chester",315,2211,0.00728929384965831,0.0217190388170055,0.0255102040816327,31266
2014-11-30,"Douglasville","GA","Atlanta","Douglas",316,1044,0.00384615384615385,0.000958772770853308,0.010648596321394,34351
2014-11-30,"Murrieta","CA","Riverside","Riverside",317,1913,0.00157068062827225,0.00790305584826133,0.0402392604676455,33051
2014-11-30,"Bowling Green","KY","Bowling Green","Warren",318,1063,0.00567644276253548,0.0370731707317073,0.0651302605210421,21353
2014-11-30,"Green Bay","WI","Green Bay","Brown",319,1040,0.0126582278481013,0.0710607621009269,0.0878661087866109,30604
2014-11-30,"Arvada","CO","Denver","Jefferson",320,1748,0.0300530347672363,0.0485902819436113,0.115507338864071,37058
2014-11-30,"Palm Bay","FL","Melbourne","Brevard",321,1016,0.014985014985015,0.0495867768595041,0.0683491062039958,38660
2014-11-30,"College Station","TX","College Station","Brazos",322,1675,0.0345892526250772,0.0723431498079385,0.0574494949494949,20562
2014-11-30,"Laurel","MD","Washington","Prince Georges",323,1987,-0.000503018108651912,-0.00100553041729512,0.018974358974359,27654
2014-11-30,"Broken Arrow","OK","Tulsa","Tulsa",324,1265,-0.014797507788162,-0.00939702427564605,0.0445912469033856,39201
2014-11-30,"Burbank","CA","Los Angeles","Los Angeles",325,2674,0,0.00601956358164033,0.0874339162261082,21702
2014-11-30,"West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",326,1554,0.000643915003219575,0.0058252427184466,0.0373831775700935,37947
2014-11-30,"Everett","WA","Seattle","Snohomish",327,1523,0.00528052805280528,0.00860927152317881,0.0207774798927614,22792
2014-11-30,"Davenport","IA","Davenport","Scott",328,1064,0.00188323917137476,0.0240615976900866,0.0924024640657084,32648
2014-11-30,"Grand Junction","CO","Grand Junction","Mesa",329,1183,0.0111111111111111,0.0198275862068966,0.0189491817398794,35298
2014-11-30,"Lewisville","TX","Dallas-Fort Worth","Denton",330,1602,0.00501882057716437,0.0100882723833544,0.0402597402597403,20439
2014-11-30,"Erie","PA","Erie","Erie",331,958,-0.0264227642276423,0.0180658873538789,0.0751964085297419,24507
2014-11-30,"Fairfield","CA","Vallejo","Solano",332,1800,0.00111234705228031,0.00953449242849131,0.0619469026548673,28563
2014-11-30,"Vero Beach","FL","Vero Beach","Indian River",333,1302,-0.0180995475113122,-0.0166163141993958,0.0672131147540984,43332
2014-11-30,"West Jordan","UT","Salt Lake City","Salt Lake",334,1428,0.0149253731343284,0.0340333091962346,0.015647226173542,25883
2014-11-30,"Fargo","ND","Fargo","Cass",335,1278,0,0.0398698128559805,0.29746192893401,20516
2014-11-30,"San Leandro","CA","San Francisco","Alameda",336,2224,0.00815956482320943,0.0296296296296296,0.116465863453815,23667
2014-11-30,"Columbia","MO","Columbia","Boone",337,1179,0.00169923534409516,-0.00422297297297297,0.0102827763496144,26479
2014-11-30,"Centennial","CO","Denver","Arapahoe",338,2132,0.0123456790123457,0.0359572400388727,0.112734864300626,34678
2014-11-30,"Vacaville","CA","Vallejo","Solano",339,1765,-0.00395033860045147,-0.00226116449971735,0.0231884057971014,27053
2014-11-30,"Edison","NJ","New York","Middlesex",340,2148,-0.0128676470588235,-0.0293718933574333,0.0346820809248555,23699
2014-11-30,"Madera","CA","Madera","Madera",341,1131,0.00892060660124889,0.00622775800711744,0.0328767123287671,20332
2014-11-30,"Hesperia","CA","Riverside","San Bernardino",342,1212,0.00580912863070539,0.00748129675810474,0.0297366185216653,26441
2014-11-30,"Albany","GA","Albany","Dougherty",343,697,0.011611030478955,-0.0113475177304965,-0.195150115473441,20933
2014-11-30,"Pompano Beach","FL","Miami-Fort Lauderdale","Broward",344,1538,-0.00259403372243839,-0.00645994832041344,0.0165234633179114,40190
2014-11-30,"Jacksonville","NC","Jacksonville","Onslow",345,885,0.00113122171945701,-0.00112866817155756,-0.0220994475138122,26421
2014-11-30,"Dearborn","MI","Detroit","Wayne",346,981,0.0186915887850467,0.0229405630865485,-0.0100908173562059,30579
2014-11-30,"Santa Cruz","CA","Santa Cruz","Santa Cruz",347,2769,0.0168931325743665,0.0374672161858374,0.210227272727273,20797
2014-11-30,"South Bend","IN","South Bend","Saint Joseph",348,718,0.00984528832630099,0.0271816881258941,0.0213371266002845,35166
2014-11-30,"Albany","NY","Albany","Albany",349,1373,-0.00794797687861272,0.0140324963072378,0.0643410852713178,10846
2014-11-30,"Richardson","TX","Dallas-Fort Worth","Dallas",350,1704,0.00117508813160987,0.0112759643916914,0.0750788643533123,27541
2014-11-30,"Saint Augustine","FL","Jacksonville","Saint Johns",351,1490,-0.000670690811535882,-0.000670690811535882,0.00134408602150538,33273
2014-11-30,"Columbia","MD","Baltimore","Howard",352,2172,0.00416088765603329,0.00369685767097967,0,29558
2014-11-30,"Portsmouth","VA","Virginia Beach","Portsmouth City",353,1168,-0.00170940170940171,-0.00511073253833049,-0.00595744680851064,27196
2014-11-30,"Clinton Township","MI","Detroit","Macomb",354,1187,-0.00168208578637511,-0.00335852225020991,0.00168776371308017,29277
2014-11-30,"Elkhart","IN","Elkhart","Elkhart",355,873,-0.0146726862302483,0.00229621125143513,-0.0113250283125708,26697
2014-11-30,"Merced","CA","Merced","Merced",356,1034,-0.00672430355427474,-0.00385356454720617,0.0137254901960784,20825
2014-11-30,"San Mateo","CA","San Francisco","San Mateo",357,3479,0.00346120565330257,0.0131042516016308,0.140281874795149,24422
2014-11-30,"Napa","CA","Napa","Napa",358,2328,-0.00299785867237687,-0.0251256281407035,0.0767807585568918,21833
2014-11-30,"Antioch","CA","San Francisco","Contra Costa",359,1839,0.00491803278688525,0.0228031145717464,0.0520594965675057,28718
2014-11-30,"Livonia","MI","Detroit","Wayne",360,1207,0.00667222685571309,0.0151387720773759,0.0134340890008396,38369
